cicle;instance;nclasses;solutionreal;solution;mojo;evalsconsumed;besteval;time;cluster
0;junit-4.12.3.odem;286;[0.5,0.5,2.5,2.0,-1.5,-0.5,-2.0,-0.5,];[6, 6, 10, 9, 2, 4, 1, 4];61.28;50008;23166;12285979 ; [164, 283, 272, 3, 252, 5, 283, 283, 125, 285, 164, 11, 283, 164, 283, 283, 125, 125, 18, 252, 164, 283, 252, 164, 226, 25, 164, 119, 283, 283, 272, 272, 272, 272, 283, 43, 272, 283, 43, 272, 272, 285, 278, 43, 283, 89, 283, 283, 283, 56, 283, 52, 52, 283, 54, 55, 56, 285, 58, 283, 285, 61, 283, 63, 64, 283, 283, 283, 283, 283, 283, 285, 283, 283, 283, 283, 269, 278, 283, 283, 285, 81, 283, 245, 89, 283, 100, 100, 283, 89, 104, 283, 278, 245, 283, 136, 285, 207, 283, 99, 100, 283, 207, 283, 104, 207, 207, 283, 125, 283, 110, 240, 117, 283, 156, 156, 283, 117, 283, 119, 278, 283, 122, 283, 283, 125, 126, 283, 283, 283, 283, 283, 283, 283, 164, 283, 136, 283, 145, 141, 252, 141, 283, 182, 144, 145, 283, 283, 252, 285, 150, 283, 283, 283, 157, 285, 156, 157, 283, 283, 283, 283, 206, 283, 164, 167, 283, 167, 272, 172, 206, 283, 172, 283, 174, 283, 278, 269, 283, 283, 283, 283, 182, 283, 283, 283, 283, 283, 283, 283, 190, 283, 192, 285, 194, 283, 196, 283, 200, 200, 200, 283, 283, 283, 207, 215, 206, 207, 208, 283, 215, 215, 215, 215, 215, 215, 283, 283, 272, 272, 272, 272, 272, 272, 272, 240, 226, 268, 240, 283, 272, 283, 240, 272, 285, 283, 236, 237, 238, 245, 240, 283, 283, 245, 244, 245, 269, 283, 269, 269, 269, 269, 252, 283, 283, 283, 256, 285, 285, 283, 285, 266, 285, 263, 266, 283, 266, 267, 268, 269, 285, 285, 272, 285, 283, 277, 278, 277, 278, 283, 280, 284, 283, 283, 284, 285];[[true, true, false, true, true, false, false, false, false, true, true, false, true, true, false, false, false, false]];
1;junit-4.12.3.odem;286;[-1.0,0.5,0.5,2.5,-1.0,-2.0,-2.0,1.0,];[3, 6, 6, 10, 3, 1, 1, 7];61.28;50008;7941;12502023 ; [25, 283, 283, 273, 283, 5, 6, 283, 285, 9, 268, 11, 283, 275, 275, 275, 268, 21, 18, 268, 285, 21, 23, 23, 283, 25, 26, 283, 283, 283, 283, 283, 283, 283, 275, 35, 283, 275, 38, 283, 283, 283, 275, 43, 283, 275, 283, 283, 48, 275, 268, 275, 52, 53, 54, 55, 56, 57, 58, 59, 275, 61, 275, 63, 64, 283, 275, 275, 283, 69, 283, 275, 283, 275, 283, 268, 283, 268, 283, 275, 80, 81, 283, 283, 275, 85, 283, 87, 283, 275, 90, 275, 275, 93, 268, 95, 275, 275, 98, 99, 100, 275, 102, 283, 275, 106, 106, 107, 268, 283, 268, 275, 112, 275, 114, 283, 283, 283, 275, 119, 283, 283, 122, 123, 283, 275, 126, 283, 283, 275, 283, 275, 268, 182, 268, 283, 275, 283, 147, 283, 182, 141, 283, 143, 144, 275, 275, 147, 157, 149, 150, 283, 182, 159, 154, 155, 283, 157, 196, 159, 275, 275, 268, 206, 283, 182, 283, 283, 283, 169, 170, 283, 283, 275, 174, 206, 283, 275, 178, 283, 283, 283, 182, 275, 184, 283, 186, 275, 275, 275, 190, 275, 192, 193, 194, 283, 196, 283, 198, 199, 200, 283, 228, 283, 204, 205, 206, 207, 208, 275, 211, 211, 213, 213, 215, 215, 283, 283, 283, 275, 283, 221, 283, 227, 283, 275, 226, 227, 228, 231, 230, 231, 235, 233, 234, 235, 236, 237, 238, 239, 275, 275, 248, 283, 244, 245, 246, 248, 248, 250, 250, 251, 253, 253, 283, 283, 256, 283, 283, 259, 283, 283, 262, 263, 268, 268, 266, 267, 268, 283, 270, 271, 283, 273, 283, 275, 285, 277, 283, 279, 280, 285, 282, 283, 284, 285];[[true, true, false, true, true, false, false, false, false, true, true, false, true, true, false, false, false, false]];
2;junit-4.12.3.odem;286;[1.0,0.0,-0.5,-2.5,2.5,0.5,2.0,2.5,];[7, 5, 4, 0, 10, 6, 9, 10];62.41;50007;28802;11383671 ; [284, 284, 284, 279, 284, 284, 284, 279, 284, 284, 284, 284, 284, 279, 279, 279, 284, 284, 284, 284, 284, 168, 284, 284, 279, 25, 284, 284, 284, 279, 279, 284, 279, 279, 284, 279, 279, 284, 230, 279, 279, 279, 284, 279, 279, 284, 284, 284, 284, 284, 284, 279, 279, 284, 284, 279, 282, 282, 279, 284, 284, 279, 284, 284, 284, 284, 284, 284, 279, 279, 279, 279, 284, 284, 279, 75, 279, 279, 284, 279, 284, 284, 82, 83, 284, 284, 86, 282, 88, 284, 284, 284, 92, 279, 284, 95, 96, 284, 279, 279, 279, 101, 282, 103, 104, 105, 106, 107, 284, 109, 279, 279, 112, 279, 279, 115, 116, 117, 284, 284, 279, 279, 279, 284, 124, 284, 279, 279, 128, 279, 130, 279, 132, 133, 284, 284, 279, 284, 279, 139, 284, 141, 284, 143, 279, 284, 284, 147, 148, 279, 284, 151, 152, 153, 154, 155, 156, 157, 158, 159, 284, 161, 284, 163, 164, 284, 166, 167, 168, 284, 284, 171, 172, 279, 174, 175, 176, 177, 284, 179, 180, 284, 282, 183, 284, 284, 279, 187, 284, 189, 190, 279, 284, 193, 284, 195, 284, 197, 279, 279, 284, 201, 202, 284, 204, 279, 206, 279, 284, 279, 279, 211, 212, 213, 214, 215, 230, 217, 218, 219, 284, 279, 222, 284, 284, 230, 279, 279, 228, 229, 230, 231, 284, 284, 284, 235, 279, 279, 284, 279, 240, 279, 242, 279, 284, 245, 284, 247, 248, 249, 250, 284, 252, 253, 254, 255, 279, 257, 258, 259, 260, 261, 262, 279, 264, 265, 284, 279, 268, 269, 270, 271, 279, 273, 279, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285];[[true, true, false, true, true, false, false, false, false, true, true, false, true, true, false, false, false, false]];
3;junit-4.12.3.odem;286;[-0.5,0.0,0.0,1.5,-1.5,-0.5,-1.5,-1.0,];[4, 5, 5, 8, 2, 4, 2, 3];62.03;50000;28987;11431183 ; [25, 1, 2, 284, 4, 284, 284, 14, 15, 14, 15, 284, 12, 25, 14, 15, 16, 284, 284, 25, 25, 25, 25, 25, 25, 25, 284, 284, 28, 29, 30, 31, 32, 33, 34, 43, 36, 44, 43, 39, 40, 60, 265, 43, 44, 65, 46, 148, 284, 49, 217, 51, 284, 67, 69, 284, 284, 234, 121, 284, 60, 284, 62, 284, 284, 65, 78, 67, 257, 69, 75, 78, 72, 73, 74, 75, 227, 78, 78, 79, 234, 121, 101, 83, 97, 103, 121, 121, 88, 121, 121, 245, 92, 245, 97, 121, 285, 97, 121, 101, 121, 101, 121, 103, 121, 121, 121, 284, 227, 109, 124, 111, 284, 113, 284, 115, 227, 117, 124, 284, 120, 121, 284, 284, 124, 284, 148, 127, 128, 132, 130, 131, 132, 133, 284, 135, 148, 137, 148, 148, 148, 148, 148, 148, 148, 148, 148, 148, 148, 284, 284, 151, 152, 153, 284, 284, 284, 284, 284, 159, 284, 164, 284, 167, 164, 284, 166, 167, 284, 174, 174, 174, 174, 173, 174, 284, 284, 177, 284, 179, 191, 181, 284, 196, 284, 185, 284, 187, 188, 189, 284, 191, 284, 284, 284, 195, 196, 197, 284, 284, 284, 202, 202, 203, 284, 284, 209, 284, 209, 209, 210, 211, 212, 213, 284, 215, 233, 217, 218, 284, 220, 284, 233, 223, 284, 233, 284, 227, 228, 229, 284, 231, 284, 233, 234, 257, 257, 257, 238, 245, 240, 245, 242, 245, 284, 245, 284, 247, 248, 249, 250, 252, 252, 253, 265, 265, 284, 257, 258, 284, 260, 261, 284, 265, 264, 265, 284, 284, 268, 269, 284, 284, 272, 285, 274, 284, 276, 284, 278, 284, 284, 284, 282, 284, 284, 285];[[true, true, false, true, true, false, false, false, false, true, true, false, true, true, false, false, false, false]];
4;junit-4.12.3.odem;286;[0.5,0.5,2.5,2.0,-1.5,-0.5,-2.0,-0.5,];[6, 6, 10, 9, 2, 4, 1, 4];61.28;50001;3315;14003009 ; [25, 281, 272, 273, 281, 5, 6, 283, 283, 272, 231, 11, 283, 231, 272, 281, 281, 19, 18, 19, 283, 283, 22, 49, 274, 25, 26, 274, 283, 281, 272, 272, 272, 272, 281, 35, 272, 281, 38, 272, 272, 60, 274, 43, 274, 45, 281, 274, 48, 49, 231, 274, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 231, 63, 64, 281, 274, 281, 281, 69, 281, 71, 274, 274, 281, 283, 274, 231, 78, 281, 283, 81, 99, 281, 283, 85, 281, 87, 281, 283, 90, 101, 285, 93, 231, 95, 285, 281, 98, 99, 100, 101, 102, 104, 104, 106, 106, 107, 283, 281, 110, 283, 112, 281, 114, 117, 231, 117, 281, 119, 281, 281, 122, 123, 281, 281, 126, 281, 281, 274, 281, 283, 231, 231, 274, 281, 136, 281, 274, 139, 140, 141, 231, 143, 144, 145, 146, 148, 148, 149, 150, 281, 231, 159, 154, 155, 156, 158, 158, 159, 231, 161, 231, 180, 183, 283, 183, 183, 272, 169, 170, 180, 180, 274, 174, 180, 231, 274, 178, 274, 180, 272, 182, 183, 184, 281, 186, 274, 281, 281, 190, 274, 192, 193, 194, 197, 196, 197, 198, 199, 200, 274, 222, 274, 204, 205, 210, 207, 208, 274, 210, 212, 212, 214, 214, 216, 216, 231, 272, 272, 272, 272, 222, 272, 272, 225, 226, 235, 281, 231, 272, 231, 272, 233, 234, 235, 236, 237, 238, 239, 281, 247, 281, 249, 244, 245, 246, 247, 249, 249, 252, 251, 252, 254, 254, 281, 256, 281, 281, 259, 274, 281, 262, 263, 281, 281, 266, 267, 269, 269, 270, 271, 272, 273, 274, 275, 281, 277, 283, 279, 280, 281, 282, 283, 284, 285];[[true, true, false, true, true, false, false, false, false, true, true, false, true, true, false, false, false, false]];
5;junit-4.12.3.odem;286;[-2.0,1.0,2.5,2.0,-2.5,-2.5,-2.5,1.0,];[1, 7, 10, 9, 0, 0, 0, 7];62.03;50012;29974;14119088 ; [283, 283, 258, 44, 258, 258, 276, 281, 281, 281, 276, 202, 283, 281, 281, 285, 285, 283, 283, 258, 276, 276, 258, 258, 276, 25, 41, 276, 283, 258, 283, 281, 281, 258, 281, 285, 258, 281, 38, 283, 276, 41, 276, 43, 44, 45, 281, 258, 285, 79, 258, 79, 52, 53, 258, 55, 56, 57, 58, 59, 276, 61, 276, 63, 64, 285, 276, 79, 281, 276, 285, 71, 285, 189, 74, 276, 258, 258, 78, 79, 80, 81, 258, 258, 276, 258, 258, 87, 258, 258, 90, 258, 276, 93, 276, 95, 285, 258, 98, 99, 100, 258, 102, 258, 258, 106, 106, 107, 276, 276, 276, 258, 112, 281, 114, 117, 283, 117, 283, 119, 276, 281, 285, 123, 283, 276, 283, 281, 276, 276, 276, 281, 285, 157, 283, 258, 136, 258, 147, 139, 140, 141, 285, 143, 144, 145, 146, 147, 285, 149, 150, 276, 156, 157, 154, 155, 156, 157, 165, 276, 276, 285, 276, 281, 285, 165, 285, 281, 258, 285, 285, 285, 285, 173, 174, 176, 176, 177, 178, 276, 197, 181, 182, 281, 184, 281, 186, 276, 281, 189, 190, 258, 192, 193, 194, 197, 281, 197, 198, 199, 200, 202, 202, 258, 204, 205, 210, 283, 276, 258, 210, 212, 212, 214, 214, 217, 258, 217, 276, 276, 281, 221, 258, 229, 224, 258, 226, 276, 258, 229, 230, 232, 232, 233, 234, 281, 238, 258, 238, 239, 281, 281, 248, 276, 244, 245, 246, 248, 248, 250, 250, 251, 253, 253, 261, 264, 256, 257, 258, 259, 283, 261, 262, 263, 264, 268, 266, 267, 268, 276, 270, 271, 272, 285, 281, 275, 276, 277, 283, 279, 280, 281, 282, 283, 284, 285];[[true, true, false, true, true, false, false, false, false, true, true, false, true, true, false, false, false, false]];
6;junit-4.12.3.odem;286;[-1.0,-0.5,-1.5,-2.5,1.5,0.5,1.5,-0.5,];[3, 4, 2, 0, 8, 6, 8, 4];62.03;50009;49635;9527355 ; [4, 16, 2, 16, 4, 16, 111, 14, 16, 14, 16, 16, 12, 16, 14, 16, 16, 278, 278, 24, 24, 23, 24, 23, 24, 25, 278, 278, 28, 43, 30, 31, 32, 33, 223, 43, 36, 44, 43, 39, 40, 262, 265, 43, 44, 278, 46, 148, 278, 49, 217, 51, 278, 67, 69, 278, 278, 278, 278, 113, 262, 278, 113, 113, 278, 240, 79, 67, 257, 69, 75, 79, 215, 73, 74, 75, 253, 79, 79, 79, 234, 121, 101, 245, 97, 103, 100, 100, 100, 240, 121, 245, 271, 245, 97, 121, 285, 97, 240, 101, 100, 101, 121, 103, 121, 121, 121, 271, 253, 253, 124, 111, 259, 113, 278, 115, 253, 259, 124, 278, 259, 121, 259, 259, 124, 259, 142, 127, 134, 135, 134, 134, 135, 134, 134, 135, 148, 137, 142, 148, 148, 148, 142, 148, 148, 148, 148, 148, 148, 278, 278, 157, 152, 157, 157, 157, 278, 157, 259, 166, 168, 166, 166, 167, 259, 166, 166, 167, 168, 172, 174, 172, 172, 173, 174, 253, 253, 177, 278, 188, 191, 181, 188, 200, 278, 191, 188, 187, 188, 189, 278, 191, 278, 278, 278, 278, 200, 278, 200, 200, 200, 202, 202, 203, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215, 233, 217, 218, 278, 220, 278, 233, 223, 278, 233, 278, 278, 228, 278, 278, 278, 278, 233, 234, 257, 278, 278, 278, 245, 240, 243, 242, 243, 278, 245, 278, 278, 278, 278, 278, 252, 252, 253, 263, 265, 278, 257, 262, 259, 262, 264, 262, 263, 264, 265, 278, 278, 278, 278, 271, 271, 272, 273, 274, 284, 278, 284, 278, 284, 284, 283, 284, 283, 284, 285];[[true, true, false, true, true, false, false, false, false, true, true, false, true, true, false, false, false, false]];
7;junit-4.12.3.odem;286;[-1.5,-0.5,-0.5,1.5,-1.5,-1.0,-1.0,0.0,];[2, 4, 4, 8, 2, 3, 3, 5];60.9;50015;13328;9477840 ; [25, 283, 281, 3, 283, 5, 6, 283, 14, 9, 23, 11, 283, 131, 14, 283, 20, 20, 18, 24, 20, 24, 23, 23, 24, 25, 26, 119, 283, 281, 281, 281, 281, 281, 283, 35, 281, 283, 38, 281, 281, 262, 283, 43, 281, 45, 232, 50, 48, 283, 50, 283, 52, 53, 54, 55, 56, 57, 58, 59, 283, 61, 283, 63, 64, 283, 89, 283, 283, 232, 283, 71, 281, 265, 283, 283, 283, 265, 78, 283, 89, 81, 89, 283, 89, 85, 281, 87, 281, 89, 104, 96, 96, 93, 94, 95, 96, 103, 98, 99, 100, 103, 102, 103, 104, 106, 106, 107, 110, 283, 110, 232, 112, 283, 114, 117, 116, 117, 281, 119, 283, 281, 122, 123, 283, 283, 126, 283, 283, 232, 283, 131, 283, 152, 134, 283, 136, 283, 283, 139, 252, 141, 283, 143, 144, 283, 232, 232, 283, 149, 150, 283, 152, 159, 154, 155, 156, 166, 164, 159, 281, 161, 162, 175, 164, 165, 166, 232, 171, 169, 170, 171, 232, 265, 174, 175, 232, 265, 178, 232, 232, 281, 182, 219, 184, 283, 197, 219, 283, 283, 190, 281, 192, 193, 194, 197, 216, 197, 198, 199, 200, 283, 222, 281, 204, 215, 219, 207, 208, 283, 215, 215, 215, 215, 215, 215, 216, 247, 281, 219, 281, 221, 222, 235, 224, 225, 249, 268, 281, 232, 230, 252, 232, 233, 234, 235, 236, 237, 238, 239, 241, 241, 250, 243, 244, 245, 246, 247, 250, 249, 250, 251, 252, 255, 255, 255, 256, 283, 281, 259, 281, 283, 262, 263, 283, 265, 283, 267, 268, 283, 270, 271, 281, 285, 281, 275, 283, 277, 283, 279, 280, 281, 282, 283, 284, 285];[[true, true, false, true, true, false, false, false, false, true, true, false, true, true, false, false, false, false]];
8;junit-4.12.3.odem;286;[-1.5,0.5,1.5,1.0,-1.0,-1.0,-1.0,2.0,];[2, 6, 8, 7, 3, 3, 3, 9];61.65;50006;12876;9433244 ; [280, 285, 274, 274, 285, 282, 274, 284, 274, 277, 284, 11, 274, 277, 274, 282, 274, 285, 280, 284, 284, 285, 284, 285, 285, 25, 274, 284, 282, 282, 274, 285, 274, 285, 280, 277, 274, 284, 285, 285, 284, 274, 274, 280, 284, 274, 280, 282, 280, 285, 274, 285, 277, 277, 282, 55, 274, 277, 282, 274, 285, 274, 285, 280, 277, 282, 274, 282, 282, 285, 284, 280, 274, 274, 284, 274, 285, 282, 284, 285, 274, 274, 274, 274, 274, 285, 274, 285, 274, 274, 274, 285, 285, 277, 280, 284, 285, 285, 277, 284, 277, 277, 285, 285, 277, 274, 274, 277, 280, 284, 280, 285, 274, 282, 277, 280, 284, 280, 282, 280, 284, 280, 280, 282, 280, 285, 274, 282, 284, 284, 284, 284, 282, 284, 285, 285, 282, 284, 285, 280, 284, 282, 282, 282, 285, 274, 277, 274, 274, 274, 285, 284, 284, 274, 285, 155, 280, 274, 274, 274, 285, 277, 284, 285, 280, 282, 280, 285, 285, 172, 172, 172, 172, 274, 285, 274, 274, 284, 274, 282, 282, 274, 277, 277, 285, 284, 274, 285, 280, 280, 280, 285, 274, 274, 277, 282, 277, 282, 280, 277, 274, 277, 277, 280, 282, 280, 282, 285, 282, 277, 284, 284, 284, 284, 277, 282, 282, 280, 277, 280, 280, 274, 285, 285, 285, 284, 274, 277, 282, 280, 282, 280, 274, 280, 234, 280, 277, 277, 285, 274, 280, 277, 280, 282, 277, 285, 280, 274, 274, 277, 277, 274, 277, 277, 277, 285, 285, 277, 285, 277, 282, 268, 277, 280, 268, 285, 274, 274, 268, 284, 274, 274, 284, 273, 274, 280, 284, 277, 285, 285, 280, 285, 282, 285, 284, 285];[[true, true, false, true, true, false, false, false, false, true, true, false, true, true, false, false, false, false]];
9;junit-4.12.3.odem;286;[1.5,-2.0,-2.5,0.0,1.0,1.0,0.5,-1.5,];[8, 1, 0, 5, 7, 7, 6, 2];62.41;50005;24194;9496193 ; [272, 284, 284, 284, 284, 172, 273, 272, 283, 284, 284, 238, 284, 284, 155, 284, 284, 284, 49, 270, 284, 284, 232, 284, 284, 172, 86, 284, 99, 263, 284, 192, 284, 284, 284, 263, 284, 272, 263, 284, 263, 41, 284, 263, 272, 272, 186, 47, 284, 49, 50, 284, 52, 97, 86, 284, 284, 57, 215, 59, 60, 61, 283, 64, 64, 284, 66, 284, 259, 284, 272, 223, 284, 192, 263, 75, 284, 198, 223, 272, 80, 172, 82, 97, 103, 109, 86, 284, 186, 89, 263, 91, 107, 284, 103, 263, 284, 97, 98, 99, 186, 101, 102, 103, 104, 105, 106, 107, 284, 109, 164, 232, 112, 284, 274, 164, 284, 117, 272, 119, 272, 284, 284, 284, 272, 164, 272, 284, 240, 272, 238, 284, 244, 251, 284, 284, 272, 272, 138, 159, 272, 163, 272, 229, 144, 145, 146, 266, 223, 272, 185, 272, 284, 272, 154, 155, 231, 157, 164, 159, 283, 167, 284, 163, 164, 167, 166, 167, 183, 284, 170, 284, 172, 263, 174, 284, 284, 263, 192, 187, 180, 187, 187, 183, 187, 185, 186, 187, 263, 263, 255, 272, 192, 284, 194, 195, 201, 197, 198, 222, 200, 201, 202, 274, 228, 228, 206, 228, 258, 284, 228, 244, 232, 215, 214, 215, 268, 217, 272, 219, 272, 284, 222, 223, 260, 268, 284, 268, 228, 229, 284, 231, 232, 268, 272, 235, 269, 240, 238, 245, 240, 245, 244, 245, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 277, 266, 267, 268, 269, 270, 284, 272, 273, 274, 282, 276, 277, 283, 284, 284, 281, 282, 283, 284, 285];[[true, true, false, true, true, false, false, false, false, true, true, false, true, true, false, false, false, false]];
