NONE;;SEM-SA_100000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;0;Infinity;Infinity;0;2000;70;2;2000;3;1;5;0.0;0.6666666666666666;1-1-3-3-6-7-6-7-9-9-10-13-14-13-14-16-16-18-18-21-28-21-22-24-24-25-26-28-28-29
NONE;;SEM-SA_100000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;1;Infinity;Infinity;0;2000;59;2;2000;3;1;5;0.0;0.6666666666666666;1-1-3-3-6-7-6-7-9-9-10-13-14-13-14-16-16-18-18-21-28-21-22-24-24-25-26-28-28-29
NONE;;SEM-SA_100000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;2;Infinity;Infinity;0;2000;63;3;2000;3;1;5;0.0;0.6666666666666666;1-1-3-3-6-7-6-7-9-9-10-13-14-13-14-16-16-18-18-21-28-21-22-24-24-25-26-28-28-29
NONE;;SEM-SA_100000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;3;Infinity;Infinity;0;2000;55;3;2000;3;1;5;0.0;0.6666666666666666;1-1-3-3-6-7-6-7-9-9-10-13-14-13-14-16-16-18-18-21-28-21-22-24-24-25-26-28-28-29
NONE;;SEM-SA_100000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;4;Infinity;Infinity;0;2000;64;2;2000;3;1;5;0.0;0.6666666666666666;1-1-3-3-6-7-6-7-9-9-10-13-14-13-14-16-16-18-18-21-28-21-22-24-24-25-26-28-28-29
NONE;;SEM-SA_100000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;5;Infinity;Infinity;0;2000;56;2;2000;3;1;5;0.0;0.6666666666666666;1-1-3-3-6-7-6-7-9-9-10-13-14-13-14-16-16-18-18-21-28-21-22-24-24-25-26-28-28-29
NONE;;SEM-SA_100000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;6;Infinity;Infinity;0;2000;57;2;2000;3;1;5;0.0;0.6666666666666666;1-1-3-3-6-7-6-7-9-9-10-13-14-13-14-16-16-18-18-21-28-21-22-24-24-25-26-28-28-29
NONE;;SEM-SA_100000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;7;Infinity;Infinity;0;2000;72;2;2000;3;1;5;0.0;0.6666666666666666;1-1-3-3-6-7-6-7-9-9-10-13-14-13-14-16-16-18-18-21-28-21-22-24-24-25-26-28-28-29
NONE;;SEM-SA_100000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;8;Infinity;Infinity;0;2000;64;3;2000;3;1;5;0.0;0.6666666666666666;1-1-3-3-6-7-6-7-9-9-10-13-14-13-14-16-16-18-18-21-28-21-22-24-24-25-26-28-28-29
NONE;;SEM-SA_100000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;9;Infinity;Infinity;0;2000;61;3;2000;3;1;5;0.0;0.6666666666666666;1-1-3-3-6-7-6-7-9-9-10-13-14-13-14-16-16-18-18-21-28-21-22-24-24-25-26-28-28-29
