NONE;;SEM-SA_1000000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;0;23.800865800865807;58.125;157;2000;66;12;2157;10;1;5;0.2857142857142857;2.0;1-1-3-1-6-7-6-9-9-1-1-13-18-13-10-10-1-10-24-21-28-24-24-1-1-26-1-28-28-1
NONE;;SEM-SA_1000000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;1;23.800865800865807;69.02321428571429;1280;2000;94;11;3280;10;1;6;0.4;4.0;28-28-3-3-9-7-7-7-9-9-1-13-10-16-28-28-1-28-26-29-28-24-28-1-1-28-1-28-28-1
NONE;;SEM-SA_1000000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;2;23.800865800865807;61.904761904761905;362;2000;75;12;2362;5;1;7;0.0;1.0;1-1-3-3-6-7-6-9-9-1-10-13-14-16-10-10-1-10-26-21-28-26-26-24-1-26-26-28-28-29
NONE;;SEM-SA_1000000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;3;23.800865800865807;219.28571428571428;1263;2000;88;8;3263;10;1;1;0.3333333333333333;2.0;1-1-3-3-6-9-6-9-6-1-1-13-10-13-26-1-1-26-26-26-28-26-6-1-1-6-1-28-28-1
NONE;;SEM-SA_1000000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;4;23.800865800865807;170.75;2590;2000;150;11;4590;6;1;5;0.4;2.0;1-3-3-3-9-7-7-7-9-9-1-13-18-16-10-10-1-10-7-6-28-7-7-1-1-28-26-28-28-1
NONE;;SEM-SA_1000000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;5;23.800865800865807;83.3197463768116;189;2000;80;11;2189;6;1;3;0.4;2.0;3-3-3-1-9-7-7-7-9-9-1-13-10-10-6-6-1-6-26-21-28-26-26-24-1-26-1-28-28-1
NONE;;SEM-SA_1000000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;6;23.800865800865807;185.11904761904762;2001;2000;116;11;4001;9;1;5;0.2857142857142857;Infinity;1-3-3-3-6-7-6-9-9-1-10-16-26-1-29-1-1-3-29-21-28-29-28-1-1-28-1-28-28-1
NONE;;SEM-SA_1000000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;7;23.800865800865807;243.55654761904762;437;2000;65;11;2437;7;1;5;0.38095238095238093;Infinity;1-1-3-3-9-7-7-7-9-9-10-13-18-29-9-1-1-9-26-26-28-26-9-24-1-9-26-28-28-1
NONE;;SEM-SA_1000000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;8;23.800865800865807;382.0;1148;2000;82;8;3148;9;1;2;0.3333333333333333;Infinity;1-3-3-3-6-7-9-9-9-1-10-6-24-1-6-1-1-6-6-24-28-6-6-1-1-24-1-28-28-1
NONE;;SEM-SA_1000000_-1_-1_[0.1-1]_CAMQ_DR_[RGBI,RGBIR]_RESTART-ENABLEDRESTART-DISABLED;0;9;23.800865800865807;193.45238095238096;349;2000;78;12;2349;10;1;5;0.16666666666666666;2.0;1-1-3-3-6-7-6-9-9-1-1-29-18-16-10-1-1-10-10-21-28-29-29-1-1-26-1-28-28-1
