cycle;instance;nclasses;param
5;udt-java 56C.odem;56;[1.0,-0.5,2.0,1.0,];[7, 4, 9, 7];100.0;53;7399 ms
3;jscatterplot 74C.odem;74;[2.0,-1.0,1.0,0.5,];[9, 3, 7, 6];100.0;94;23748 ms
6;forms-1.3.0 68C.odem;68;[-2.5,-0.5,-1.0,-0.5,];[0, 4, 3, 4];100.0;239;28909 ms
3;forms-1.3.0 68C.odem;68;[-2.5,0.0,-2.0,-2.5,];[0, 5, 1, 0];100.0;278;31974 ms
8;seemp 31C.odem;31;[-1.5,-0.5,-1.5,-0.5,];[2, 4, 2, 4];100.0;543;12563 ms
0;servletapi-2.3 63C.odem;63;[2.5,1.0,1.0,0.5,];[10, 7, 7, 6];100.0;96;15738 ms
3;javaocr 59C.odem;59;[2.0,1.0,2.5,1.0,];[9, 7, 10, 7];100.0;377;34706 ms
1;javaocr 59C.odem;59;[1.5,-0.5,2.5,1.0,];[8, 4, 10, 7];100.0;420;35900 ms
3;udt-java 56C.odem;56;[1.5,0.5,1.5,2.0,];[8, 6, 8, 9];100.0;203;19321 ms
2;udt-java 56C.odem;56;[-1.0,1.0,-2.0,-2.5,];[3, 7, 1, 0];100.0;176;19861 ms
3;jdendogram 177C.odem;177;[0.5,0.0,2.0,2.0,];[6, 5, 9, 9];100.0;16;34867 ms
8;forms-1.3.0 68C.odem;68;[2.0,0.0,2.0,0.5,];[9, 5, 9, 6];100.0;240;38601 ms
8;udt-java 56C.odem;56;[0.5,0.0,1.0,1.5,];[6, 5, 7, 8];100.0;52;4991 ms
7;udt-java 56C.odem;56;[1.5,0.5,2.0,2.5,];[8, 6, 9, 10];100.0;67;7031 ms
1;udt-java 56C.odem;56;[-2.0,0.0,-2.0,-2.0,];[1, 5, 1, 1];100.0;235;28621 ms
6;javaocr 59C.odem;59;[-0.5,-0.5,-2.5,-2.0,];[4, 4, 0, 1];100.0;82;10611 ms
5;javaocr 59C.odem;59;[-1.5,0.0,-2.5,-2.0,];[2, 5, 0, 1];100.0;283;37187 ms
0;udt-java 56C.odem;56;[-1.0,0.0,-2.5,-1.0,];[3, 5, 0, 3];100.0;301;31977 ms
2;jscatterplot 74C.odem;74;[-1.5,2.5,-1.0,-0.5,];[2, 10, 3, 4];100.0;171;43501 ms
4;jfluid-1.7.0 82C.odem;82;[-1.0,-0.5,-1.5,-1.0,];[3, 4, 2, 3];100.0;170;47307 ms
6;servletapi-2.3 63C.odem;63;[2.0,0.0,1.0,0.5,];[9, 5, 7, 6];100.0;160;20338 ms
4;pfcda_base 67C.odem;67;[1.5,-0.5,1.0,1.0,];[8, 4, 7, 7];100.0;252;44674 ms
1;pfcda_base 67C.odem;67;[2.5,0.5,2.0,2.5,];[10, 6, 9, 10];100.0;270;49958 ms
9;forms-1.3.0 68C.odem;68;[-2.0,0.0,-2.5,-2.0,];[1, 5, 0, 1];100.0;313;57902 ms
6;udt-java 56C.odem;56;[0.5,1.0,1.5,2.0,];[6, 7, 8, 9];100.0;372;38981 ms
1;jdendogram 177C.odem;177;[1.0,-2.5,1.0,1.0,];[7, 0, 7, 7];100.0;25;64821 ms
1;JPassword 96C.odem;96;[2.5,0.0,1.5,0.5,];[10, 5, 8, 6];100.0;146;63071 ms
7;jscatterplot 74C.odem;74;[-1.0,1.5,-2.0,-1.5,];[3, 8, 1, 2];100.0;93;22970 ms
9;udt-java 56C.odem;56;[2.0,-0.5,2.0,2.0,];[9, 4, 9, 9];100.0;329;33914 ms
0;gae_plugin_core 140C.odem;140;[-2.5,0.0,-1.0,-0.5,];[0, 5, 3, 4];100.0;69;80270 ms
3;jfluid-1.7.0 82C.odem;82;[-0.5,0.0,-2.0,-2.0,];[4, 5, 1, 1];100.0;276;88138 ms
7;javaocr 59C.odem;59;[0.5,-0.5,1.5,1.0,];[6, 4, 8, 7];100.0;492;58169 ms
7;servletapi-2.3 63C.odem;63;[1.0,-0.5,1.0,0.5,];[7, 4, 7, 6];100.0;315;44228 ms
4;servletapi-2.3 63C.odem;63;[1.0,-0.5,2.5,1.0,];[7, 4, 10, 7];100.0;586;81319 ms
5;servletapi-2.3 63C.odem;63;[0.5,0.0,1.5,1.0,];[6, 5, 8, 7];100.0;616;82172 ms
0;jxls-core 83C.odem;83;[1.5,0.0,2.0,1.0,];[8, 5, 9, 7];100.0;311;99719 ms
2;servletapi-2.3 63C.odem;63;[2.5,0.0,2.0,1.5,];[10, 5, 9, 8];100.0;695;91922 ms
6;jfluid-1.7.0 82C.odem;82;[1.0,0.5,1.5,1.0,];[7, 6, 8, 7];100.0;213;60832 ms
3;jxls-core 83C.odem;83;[2.0,1.0,2.5,1.0,];[9, 7, 10, 7];100.0;377;120474 ms
5;jscatterplot 74C.odem;74;[-0.5,1.0,-2.0,-1.0,];[4, 7, 1, 3];100.0;569;125065 ms
3;xmldom 119C.odem;119;[1.0,0.0,1.0,1.0,];[7, 5, 7, 7];100.0;139;122114 ms
0;jscatterplot 74C.odem;74;[-1.5,2.5,-2.0,-1.5,];[2, 10, 1, 2];100.0;601;133563 ms
0;javacc 154C.odem;154;[2.5,0.5,1.0,1.0,];[10, 6, 7, 7];100.0;82;144051 ms
0;javaocr 59C.odem;59;[0.5,0.0,2.0,1.5,];[6, 5, 9, 8];100.0;1457;153971 ms
1;servletapi-2.3 63C.odem;63;[2.5,-1.0,1.0,0.5,];[10, 3, 7, 6];100.0;1108;142787 ms
4;jdendogram 177C.odem;177;[2.5,-0.5,1.0,1.0,];[10, 4, 7, 7];100.0;63;163478 ms
6;pfcda_base 67C.odem;67;[1.5,-0.5,2.5,1.0,];[8, 4, 10, 7];100.0;635;104848 ms
7;jfluid-1.7.0 82C.odem;82;[-2.0,0.5,-2.5,-2.5,];[1, 6, 0, 0];100.0;268;77864 ms
9;jfluid-1.7.0 82C.odem;82;[-1.5,0.0,-2.5,-1.5,];[2, 5, 0, 2];100.0;17;5084 ms
8;servletapi-2.3 63C.odem;63;[2.0,-0.5,1.5,0.5,];[9, 4, 8, 6];100.0;609;83892 ms
1;jxls-core 83C.odem;83;[0.5,0.0,1.5,1.0,];[6, 5, 8, 7];100.0;593;173286 ms
2;jfluid-1.7.0 82C.odem;82;[-1.0,-0.5,-2.0,-1.5,];[3, 4, 1, 2];100.0;599;180265 ms
4;JPassword 96C.odem;96;[1.5,-0.5,1.0,1.0,];[8, 4, 7, 7];100.0;381;179489 ms
5;jfluid-1.7.0 82C.odem;82;[2.0,0.0,2.5,2.0,];[9, 5, 10, 9];100.0;630;182212 ms
0;pfcda_base 67C.odem;67;[1.5,0.5,2.0,2.0,];[8, 6, 9, 9];100.0;1100;186917 ms
8;jfluid-1.7.0 82C.odem;82;[0.5,0.0,2.0,1.0,];[6, 5, 9, 7];100.0;324;89939 ms
1;jfluid-1.7.0 82C.odem;82;[2.0,0.0,0.5,1.0,];[9, 5, 6, 7];100.0;701;202031 ms
4;javaocr 59C.odem;59;[1.0,-1.0,1.0,0.5,];[7, 3, 7, 6];94.23;2000;209410 ms
4;junit-3.8.1 100C.odem;100;[1.0,0.0,2.5,1.0,];[7, 5, 10, 7];100.0;396;205291 ms
9;javaocr 59C.odem;59;[2.5,0.5,2.0,1.0,];[10, 6, 9, 7];100.0;1410;167630 ms
6;jdendogram 177C.odem;177;[2.5,-1.5,2.5,1.0,];[10, 2, 10, 7];100.0;66;171309 ms
2;pfcda_base 67C.odem;67;[1.5,-0.5,1.0,1.5,];[8, 4, 7, 8];100.0;1448;226868 ms
3;junit-3.8.1 100C.odem;100;[1.5,0.0,1.0,0.5,];[8, 5, 7, 6];100.0;487;235454 ms
3;javaws 378C.odem;378;[0.5,0.5,1.5,0.5,];[6, 6, 8, 6];100.0;11;243065 ms
9;jscatterplot 74C.odem;74;[2.0,0.0,1.5,0.5,];[9, 5, 8, 6];100.0;523;110399 ms
1;junit-3.8.1 100C.odem;100;[1.0,0.0,1.5,0.5,];[7, 5, 8, 6];100.0;444;240551 ms
8;jscatterplot 74C.odem;74;[1.5,-0.5,1.5,0.5,];[8, 4, 8, 6];100.0;750;177433 ms
6;JPassword 96C.odem;96;[2.0,-0.5,1.5,0.5,];[9, 4, 8, 6];100.0;133;65961 ms
9;pfcda_base 67C.odem;67;[1.5,0.5,2.0,1.0,];[8, 6, 9, 7];100.0;101;13923 ms
4;jkaryoscope 136C.odem;136;[2.5,0.0,2.0,1.0,];[10, 5, 9, 7];100.0;208;255561 ms
8;javaocr 59C.odem;59;[1.0,-0.5,1.5,1.0,];[7, 4, 8, 7];100.0;1777;217372 ms
1;jscatterplot 74C.odem;74;[-0.5,2.5,-2.0,-1.5,];[4, 10, 1, 2];100.0;1287;267692 ms
0;poormans_2.3 304C.odem;304;[2.5,-1.5,1.5,0.5,];[10, 2, 8, 6];100.0;20;261512 ms
9;servletapi-2.3 63C.odem;63;[0.5,0.0,2.0,1.0,];[6, 5, 9, 7];100.0;1336;178831 ms
3;pfcda_base 67C.odem;67;[1.5,0.5,1.0,1.5,];[8, 6, 7, 8];100.0;1850;282057 ms
6;jxls-core 83C.odem;83;[1.0,0.0,2.5,1.0,];[7, 5, 10, 7];100.0;570;171805 ms
6;junit-3.8.1 100C.odem;100;[0.5,-0.5,1.0,1.0,];[6, 4, 7, 7];100.0;150;64419 ms
6;jscatterplot 74C.odem;74;[-1.0,2.5,-2.5,-1.0,];[3, 10, 0, 3];100.0;1227;281808 ms
0;tinytim 134C.odem;134;[2.0,0.0,1.0,1.0,];[9, 5, 7, 7];100.0;260;294572 ms
0;jml 270C.odem;270;[2.5,0.0,2.0,2.0,];[10, 5, 9, 9];100.0;34;312922 ms
7;pfcda_base 67C.odem;67;[2.0,1.0,1.0,2.0,];[9, 7, 7, 9];100.0;998;162928 ms
7;jdendogram 177C.odem;177;[0.5,-1.0,2.5,1.5,];[6, 3, 10, 8];100.0;67;175883 ms
7;jxls-core 83C.odem;83;[2.0,0.5,2.5,1.0,];[9, 6, 10, 7];100.0;635;164174 ms
0;JPassword 96C.odem;96;[1.5,0.0,2.0,0.5,];[8, 5, 9, 6];100.0;755;348988 ms
5;jxls-core 83C.odem;83;[2.0,0.0,2.5,1.0,];[9, 5, 10, 7];100.0;842;252237 ms
5;JPassword 96C.odem;96;[2.0,0.5,2.0,1.0,];[9, 6, 9, 7];100.0;790;321704 ms
5;pfcda_base 67C.odem;67;[2.5,0.5,2.5,2.5,];[10, 6, 10, 10];91.53;2001;334039 ms
3;JPassword 96C.odem;96;[0.5,-0.5,2.0,1.5,];[6, 4, 9, 8];100.0;848;386260 ms
5;xmldom 119C.odem;119;[2.5,0.0,2.5,1.5,];[10, 5, 10, 8];100.0;370;295132 ms
8;pfcda_base 67C.odem;67;[1.5,-1.0,2.5,1.0,];[8, 3, 10, 7];100.0;1511;237919 ms
2;jxls-core 83C.odem;83;[2.0,0.5,1.5,0.5,];[9, 6, 8, 6];100.0;1577;435798 ms
0;xmldom 119C.odem;119;[2.5,0.0,2.0,1.5,];[10, 5, 9, 8];100.0;538;430992 ms
3;javacc 154C.odem;154;[2.0,0.0,2.5,2.0,];[9, 5, 10, 9];100.0;295;474772 ms
3;gae_plugin_core 140C.odem;140;[-1.5,-0.5,-2.0,-1.0,];[2, 4, 1, 3];100.0;376;482990 ms
9;JPassword 96C.odem;96;[0.5,0.0,1.0,1.0,];[6, 5, 7, 7];100.0;264;97582 ms
2;tinytim 134C.odem;134;[2.5,-0.5,2.5,1.0,];[10, 4, 10, 7];100.0;388;473550 ms
9;jxls-core 83C.odem;83;[1.5,-0.5,1.0,0.5,];[8, 4, 7, 6];100.0;611;156697 ms
0;jkaryoscope 136C.odem;136;[1.5,0.5,1.0,1.5,];[8, 6, 7, 8];100.0;436;513557 ms
0;junit-3.8.1 100C.odem;100;[2.5,0.0,1.0,0.5,];[10, 5, 7, 6];100.0;1022;510868 ms
7;junit-3.8.1 100C.odem;100;[2.0,0.0,1.5,1.0,];[9, 5, 8, 7];100.0;601;282701 ms
5;gae_plugin_core 140C.odem;140;[-0.5,0.0,-2.5,-1.0,];[4, 5, 0, 3];100.0;410;477441 ms
1;gae_plugin_core 140C.odem;140;[0.5,-0.5,1.0,1.0,];[6, 4, 7, 7];100.0;486;575831 ms
4;gae_plugin_core 140C.odem;140;[-1.0,0.5,-1.5,-1.0,];[3, 6, 2, 3];100.0;496;583815 ms
2;gae_plugin_core 140C.odem;140;[2.5,0.0,2.0,0.5,];[10, 5, 9, 6];100.0;459;589195 ms
4;jxls-core 83C.odem;83;[-2.5,0.0,-1.0,-1.5,];[0, 5, 3, 2];96.05;2001;584511 ms
6;javacc 154C.odem;154;[1.0,-0.5,2.0,1.5,];[7, 4, 9, 8];100.0;103;147356 ms
2;Jung-graph 207C.odem;207;[2.5,-0.5,2.0,1.0,];[10, 4, 9, 7];100.0;172;639333 ms
8;JPassword 96C.odem;96;[1.0,0.0,2.0,1.0,];[7, 5, 9, 7];100.0;733;301321 ms
4;xmldom 119C.odem;119;[1.0,0.5,2.0,1.5,];[7, 6, 9, 8];100.0;872;640587 ms
1;notepad-full 299C.odem;299;[2.5,0.5,2.5,1.0,];[10, 6, 10, 7];100.0;60;654775 ms
5;jdendogram 177C.odem;177;[1.5,1.0,2.5,1.5,];[8, 7, 10, 8];100.0;245;642164 ms
3;jkaryoscope 136C.odem;136;[2.5,0.5,2.0,1.0,];[10, 6, 9, 7];100.0;628;690502 ms
2;jdendogram 177C.odem;177;[2.5,-1.0,2.5,2.5,];[10, 3, 10, 10];100.0;300;695677 ms
4;xmlapi 184C.odem;184;[1.0,0.0,1.5,1.0,];[7, 5, 8, 7];100.0;249;684266 ms
2;JPassword 96C.odem;96;[2.0,0.5,1.5,0.5,];[9, 6, 8, 6];100.0;1828;717862 ms
8;jxls-core 83C.odem;83;[1.0,1.0,2.0,1.0,];[7, 7, 9, 7];100.0;1623;422980 ms
6;xmldom 119C.odem;119;[0.5,-0.5,2.5,1.0,];[6, 4, 10, 7];100.0;441;291170 ms
7;gae_plugin_core 140C.odem;140;[-0.5,0.5,-2.0,-1.0,];[4, 6, 1, 3];100.0;161;173622 ms
9;junit-3.8.1 100C.odem;100;[2.5,0.0,1.0,0.5,];[10, 5, 7, 6];100.0;526;229329 ms
7;jkaryoscope 136C.odem;136;[2.5,0.5,1.5,1.0,];[10, 6, 8, 7];100.0;61;58305 ms
8;junit-3.8.1 100C.odem;100;[2.5,0.0,1.0,0.5,];[10, 5, 7, 6];100.0;1109;455354 ms
2;xmldom 119C.odem;119;[1.0,0.0,2.0,1.0,];[7, 5, 9, 7];100.0;1118;752918 ms
3;tinytim 134C.odem;134;[2.5,-0.5,1.0,1.0,];[10, 4, 7, 7];100.0;664;756460 ms
5;Jung-graph 207C.odem;207;[2.0,0.5,1.0,0.5,];[9, 6, 7, 6];100.0;40;131970 ms
8;xmldom 119C.odem;119;[1.0,0.0,2.0,0.5,];[7, 5, 9, 6];100.0;227;141156 ms
2;xmlapi 184C.odem;184;[1.5,0.0,2.5,1.5,];[8, 5, 10, 8];100.0;320;784891 ms
7;JPassword 96C.odem;96;[0.5,0.0,2.0,0.5,];[6, 5, 9, 6];100.0;1453;573249 ms
9;xmldom 119C.odem;119;[2.0,0.5,1.5,1.5,];[9, 6, 8, 8];100.0;168;106238 ms
3;JMetal 190C.odem;190;[2.0,0.5,2.0,2.0,];[9, 6, 9, 9];100.0;301;827698 ms
7;xmldom 119C.odem;119;[1.5,0.0,2.0,0.5,];[8, 5, 9, 6];100.0;605;387103 ms
2;junit-3.8.1 100C.odem;100;[-2.5,-1.0,-1.0,-1.5,];[0, 3, 3, 2];93.68;2000;854978 ms
4;tinytim 134C.odem;134;[1.5,0.0,2.0,1.0,];[8, 5, 9, 7];100.0;842;857094 ms
1;xmlapi 184C.odem;184;[2.5,0.0,2.5,1.5,];[10, 5, 10, 8];100.0;337;879011 ms
4;pdf_renderer 199C.odem;199;[2.5,-1.0,2.0,1.0,];[10, 3, 9, 7];100.0;291;938905 ms
1;jkaryoscope 136C.odem;136;[1.5,-0.5,2.5,1.5,];[8, 4, 10, 8];100.0;838;953014 ms
1;JMetal 190C.odem;190;[1.5,1.0,2.0,2.0,];[8, 7, 9, 9];100.0;338;998437 ms
4;JavaGeom 172C.odem;172;[2.5,0.5,2.0,2.0,];[10, 6, 9, 9];100.0;463;1039350 ms
0;log4j-1.2.16 308C.odem;308;[2.0,-0.5,1.0,1.0,];[9, 4, 7, 7];100.0;97;1058570 ms
5;junit-3.8.1 100C.odem;100;[-2.5,1.0,-0.5,-1.5,];[0, 7, 4, 2];94.68;2001;857540 ms
9;jdendogram 177C.odem;177;[2.5,-1.0,2.5,1.5,];[10, 3, 10, 8];100.0;335;741106 ms
8;tinytim 134C.odem;134;[0.5,-0.5,2.0,1.0,];[6, 4, 9, 7];100.0;278;224020 ms
6;xmlapi 184C.odem;184;[2.5,0.0,1.0,0.5,];[10, 5, 7, 6];100.0;153;299565 ms
5;jkaryoscope 136C.odem;136;[2.0,0.0,1.5,2.0,];[9, 5, 8, 9];100.0;879;844563 ms
6;jkaryoscope 136C.odem;136;[0.5,0.5,2.5,1.0,];[6, 6, 10, 7];100.0;678;614118 ms
4;javacc 154C.odem;154;[2.0,0.0,2.5,1.0,];[9, 5, 10, 7];100.0;754;1156324 ms
8;gae_plugin_core 140C.odem;140;[2.0,0.0,2.0,1.0,];[9, 5, 9, 7];100.0;641;597763 ms
7;tinytim 134C.odem;134;[0.5,0.0,1.5,0.5,];[6, 5, 8, 6];100.0;523;433126 ms
1;xmldom 119C.odem;119;[-1.0,0.0,-2.5,-2.0,];[3, 5, 0, 1];95.54;2002;1200746 ms
5;tinytim 134C.odem;134;[0.5,0.0,2.0,1.0,];[6, 5, 9, 7];100.0;1107;965224 ms
2;pfcda_swing 252C.odem;252;[2.0,0.0,1.5,0.5,];[9, 5, 8, 6];100.0;217;1274801 ms
3;pdf_renderer 199C.odem;199;[2.5,1.0,1.0,2.5,];[10, 7, 7, 10];100.0;446;1282661 ms
