version	package	cbo	aff	eff	lcom	mf	cs
7.3.1	org.jhotdraw.geom	0	57	0	0.8681318681318682	0.32	-53
7.3.1	org.jhotdraw.gui	5	35	12	0.9264069264069265	0.53125	-195
7.3.1	org.jhotdraw.gui.datatransfer	2	7	2	0.8888888888888888	0.64	-20
7.3.1	org.jhotdraw.gui.event	3	20	10	0.8333333333333334	0.046511627906976744	-1
7.3.1	org.jhotdraw.gui.fontchooser	1	4	1	0.7380952380952381	0.6111111111111112	-5
7.3.1	org.jhotdraw.gui.plaf	0	2	0	NaN	0.0	0
7.3.1	org.jhotdraw.gui.plaf.palette	5	2	11	0.8846153846153846	0.6885245901639344	-57
7.3.1	org.jhotdraw.io	0	9	0	0.6666666666666666	0.47058823529411764	-2
7.3.1	org.jhotdraw.samples.draw	9	0	84	0.8626373626373627	0.21551724137931033	-55
7.3.1	org.jhotdraw.undo	1	11	1	0.65	0.4827586206896552	-2
7.3.1	org.jhotdraw.util	0	130	0	0.95	0.014388489208633094	-8
7.3.1	org.jhotdraw.util.prefs	0	5	0	0.7	0.782608695652174	-5
7.3.1	org.jhotdraw.xml	2	27	8	0.7380952380952381	0.24444444444444444	1
7.4.1	ch.randelshofer.quaqua	8	92	41	0.9914100146658286	0.8022361984626135	-32585
7.4.1	ch.randelshofer.quaqua.border	2	25	4	0.946969696969697	0.25925925925925924	-58
7.4.1	ch.randelshofer.quaqua.color	2	29	2	0.9047619047619048	0.1509433962264151	-15
7.4.1	ch.randelshofer.quaqua.colorchooser	1	2	4	0.9753086419753086	0.9479768786127167	-3091
7.4.1	ch.randelshofer.quaqua.datatransfer	0	1	0	0.8	0.8	-2
7.4.1	ch.randelshofer.quaqua.ext.base64	0	3	0	0.3333333333333333	0.7272727272727273	1
7.4.1	ch.randelshofer.quaqua.ext.batik.ext.awt	1	3	1	0.8333333333333334	0.9166666666666666	-28
7.4.1	ch.randelshofer.quaqua.ext.batik.ext.awt.image	3	6	7	0.9080459770114943	0.9248554913294798	-327
7.4.1	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.tiff	2	3	5	0.7857142857142857	0.5625	-3
7.4.1	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.util	1	7	1	0.75	0.6363636363636364	-6
7.4.1	ch.randelshofer.quaqua.ext.batik.ext.awt.image.renderable	0	1	0	NaN	0.0	0
7.4.1	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	1	2	1	0.8727272727272727	0.7	-27
7.4.1	ch.randelshofer.quaqua.ext.batik.i18n	0	1	0	0.6666666666666666	0.8	1
7.4.1	ch.randelshofer.quaqua.ext.nanoxml	0	4	0	0.5	0.2222222222222222	1
7.4.1	ch.randelshofer.quaqua.filechooser	3	43	8	0.895	0.5338983050847458	-206
7.4.1	ch.randelshofer.quaqua.icon	2	1	2	0.9047619047619048	0.42105263157894735	-13
7.4.1	ch.randelshofer.quaqua.jaguar	4	1	19	0.9283333333333333	0.6466165413533834	-252
7.4.1	ch.randelshofer.quaqua.jaguar.filechooser	1	0	1	NaN	0.0	0
7.4.1	ch.randelshofer.quaqua.leopard	7	1	23	0.9301994301994302	0.5975609756097561	-291
7.4.1	ch.randelshofer.quaqua.leopard.filechooser	6	2	15	0.8351648351648352	0.6593406593406593	-51
7.4.1	ch.randelshofer.quaqua.osx	4	22	8	1.0	0.0	-10
7.4.1	ch.randelshofer.quaqua.panther	7	0	25	0.9521276595744681	0.7346938775510204	-996
7.4.1	ch.randelshofer.quaqua.panther.filechooser	6	4	14	0.8461538461538461	0.5714285714285714	-48
7.4.1	ch.randelshofer.quaqua.snow_leopard	5	0	11	1.0	0.0	-1
7.4.1	ch.randelshofer.quaqua.snow_leopard.filechooser	2	0	2	NaN	0.0	0
7.4.1	ch.randelshofer.quaqua.subset	3	0	5	0.6666666666666666	0.5333333333333333	-2
7.4.1	ch.randelshofer.quaqua.tiger	3	0	6	0.8333333333333334	0.2222222222222222	-2
7.4.1	ch.randelshofer.quaqua.tiger.filechooser	1	0	1	NaN	0.0	0
7.4.1	ch.randelshofer.quaqua.util	4	102	7	0.973015873015873	0.2982456140350877	-588
7.4.1	net.n3.nanoxml	0	2	0	0.8916666666666667	0.935251798561151	-174
7.4.1	org.jhotdraw.app	12	73	40	0.8578947368421053	0.36486486486486486	-104
7.4.1	org.jhotdraw.app.action	7	30	15	0.8910256410256411	0.3541666666666667	-60
7.4.1	org.jhotdraw.app.action.app	7	2	13	0.925	0.3050847457627119	-102
7.4.1	org.jhotdraw.app.action.edit	5	4	8	0.9615384615384616	0.17647058823529413	-72
7.4.1	org.jhotdraw.app.action.file	8	5	17	0.9621212121212122	0.33472803347280333	-484
7.4.1	org.jhotdraw.app.action.window	4	3	6	0.8928571428571429	0.36363636363636365	-22
7.4.1	org.jhotdraw.app.osx	1	1	2	0.7619047619047619	0.7407407407407407	-11
7.4.1	org.jhotdraw.beans	0	39	0	0.9166666666666666	0.045454545454545456	-4
7.4.1	org.jhotdraw.draw	19	190	80	0.9491891891891892	0.4	-2291
7.4.1	org.jhotdraw.draw.action	11	4	38	0.9716297786720322	0.49823321554770317	-2283
7.4.1	org.jhotdraw.draw.connector	4	17	15	0.8787878787878788	0.3018867924528302	-42
7.4.1	org.jhotdraw.draw.decoration	3	7	7	0.6666666666666666	0.19047619047619047	1
7.4.1	org.jhotdraw.draw.event	6	65	13	0.9736842105263158	0.1258741258741259	-153
7.4.1	org.jhotdraw.draw.handle	10	24	34	0.9444444444444444	0.4397705544933078	-855
7.4.1	org.jhotdraw.draw.io	6	6	17	0.8333333333333334	0.16666666666666666	-5
7.4.1	org.jhotdraw.draw.layouter	1	2	1	NaN	0.0	0
7.4.1	org.jhotdraw.draw.liner	5	8	11	0.6666666666666666	0.09523809523809523	1
7.4.1	org.jhotdraw.draw.locator	3	22	10	0.6666666666666666	0.12121212121212122	2
7.4.1	org.jhotdraw.draw.print	1	1	2	-0.0	0.5714285714285714	1
7.4.1	org.jhotdraw.draw.text	2	4	7	0.6666666666666666	0.3333333333333333	-2
7.4.1	org.jhotdraw.draw.tool	9	22	31	0.9347290640394089	0.3882783882783883	-322
7.4.1	org.jhotdraw.geom	0	57	0	0.8681318681318682	0.32	-53
7.4.1	org.jhotdraw.gui	5	56	12	0.9353846153846154	0.43523316062176165	-277
7.4.1	org.jhotdraw.gui.datatransfer	2	6	2	0.8888888888888888	0.6666666666666666	-20
7.4.1	org.jhotdraw.gui.event	4	28	11	0.8333333333333334	0.03636363636363636	-1
7.4.1	org.jhotdraw.gui.fontchooser	1	4	1	0.7380952380952381	0.6111111111111112	-5
7.4.1	org.jhotdraw.gui.plaf	0	2	0	NaN	0.0	0
7.4.1	org.jhotdraw.gui.plaf.palette	4	2	7	0.8846153846153846	0.7924528301886793	-57
7.4.1	org.jhotdraw.io	0	9	0	0.6666666666666666	0.47058823529411764	-2
7.4.1	org.jhotdraw.net	0	17	0	NaN	0.0	0
7.4.1	org.jhotdraw.samples.draw	16	0	86	0.8626373626373627	0.2109704641350211	-55
7.4.1	org.jhotdraw.undo	1	11	1	0.65	0.4827586206896552	-2
7.4.1	org.jhotdraw.util	0	136	0	0.95	0.013986013986013986	-8
7.4.1	org.jhotdraw.util.prefs	0	6	0	0.7380952380952381	0.7857142857142857	-9
7.4.1	org.jhotdraw.xml	2	27	8	0.7380952380952381	0.24444444444444444	1
7.5.1	ch.randelshofer.quaqua	8	85	41	0.9912150687046473	0.8134381701215153	-31571
7.5.1	ch.randelshofer.quaqua.border	2	19	4	0.946969696969697	0.2916666666666667	-58
7.5.1	ch.randelshofer.quaqua.color	2	28	2	0.8928571428571429	0.21818181818181817	-20
7.5.1	ch.randelshofer.quaqua.colorchooser	1	2	4	0.9753086419753086	0.9507246376811594	-3091
7.5.1	ch.randelshofer.quaqua.datatransfer	0	1	0	0.8	0.8	-2
7.5.1	ch.randelshofer.quaqua.ext.base64	0	3	0	0.3333333333333333	0.7272727272727273	1
7.5.1	ch.randelshofer.quaqua.ext.batik.ext.awt	1	3	1	0.8333333333333334	0.9166666666666666	-28
7.5.1	ch.randelshofer.quaqua.ext.batik.ext.awt.image	3	6	7	0.9080459770114943	0.9248554913294798	-327
7.5.1	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.tiff	2	3	5	0.7857142857142857	0.5625	-3
7.5.1	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.util	1	7	1	0.75	0.6363636363636364	-6
7.5.1	ch.randelshofer.quaqua.ext.batik.ext.awt.image.renderable	0	1	0	NaN	0.0	0
7.5.1	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	1	2	1	0.8727272727272727	0.7	-27
7.5.1	ch.randelshofer.quaqua.ext.batik.i18n	0	1	0	0.6666666666666666	0.8	1
7.5.1	ch.randelshofer.quaqua.ext.nanoxml	0	4	0	0.5	0.2222222222222222	1
7.5.1	ch.randelshofer.quaqua.filechooser	3	43	8	0.9015384615384615	0.5224489795918368	-229
7.5.1	ch.randelshofer.quaqua.icon	2	1	2	0.9047619047619048	0.42105263157894735	-13
7.5.1	ch.randelshofer.quaqua.jaguar	4	1	20	0.9189723320158103	0.6666666666666666	-209
7.5.1	ch.randelshofer.quaqua.jaguar.filechooser	1	0	1	NaN	0.0	0
7.5.1	ch.randelshofer.quaqua.leopard	6	0	24	0.9344729344729344	0.6013071895424836	-299
7.5.1	ch.randelshofer.quaqua.leopard.filechooser	6	2	16	0.8351648351648352	0.6666666666666666	-51
7.5.1	ch.randelshofer.quaqua.osx	5	26	12	1.0	0.0	-15
7.5.1	ch.randelshofer.quaqua.panther	7	0	26	0.9512411347517731	0.7457627118644068	-994
7.5.1	ch.randelshofer.quaqua.panther.filechooser	6	4	15	0.8516483516483516	0.6067415730337079	-59
7.5.1	ch.randelshofer.quaqua.snow_leopard	3	0	10	1.0	0.0	-1
7.5.1	ch.randelshofer.quaqua.snow_leopard.filechooser	2	0	2	NaN	0.0	0
7.5.1	ch.randelshofer.quaqua.subset	3	0	5	0.6666666666666666	0.5333333333333333	-2
7.5.1	ch.randelshofer.quaqua.tiger	3	0	6	0.8333333333333334	0.2222222222222222	-1
7.5.1	ch.randelshofer.quaqua.tiger.filechooser	1	0	1	NaN	0.0	0
7.5.1	ch.randelshofer.quaqua.util	5	96	7	0.9725378787878788	0.2815533980582524	-494
7.5.1	net.n3.nanoxml	0	2	0	0.8916666666666667	0.935251798561151	-174
7.5.1	org.jhotdraw.annotations	0	40	0	1.0	0.0	-1
7.5.1	org.jhotdraw.app	12	73	40	0.8447368421052631	0.3818770226537217	-94
7.5.1	org.jhotdraw.app.action	7	24	14	0.8555555555555555	0.325	-31
7.5.1	org.jhotdraw.app.action.app	7	2	13	0.925	0.3050847457627119	-102
7.5.1	org.jhotdraw.app.action.edit	6	4	7	0.9333333333333333	0.35	-85
7.5.1	org.jhotdraw.app.action.file	8	5	17	0.9621212121212122	0.33472803347280333	-484
7.5.1	org.jhotdraw.app.action.window	4	3	6	0.8928571428571429	0.36363636363636365	-22
7.5.1	org.jhotdraw.app.osx	1	1	2	0.7619047619047619	0.7407407407407407	-11
7.5.1	org.jhotdraw.beans	0	30	0	0.8333333333333334	0.0625	-1
7.5.1	org.jhotdraw.color	0	1	0	0.5	0.6666666666666666	1
7.5.1	org.jhotdraw.draw	19	196	82	0.9491891891891892	0.38762886597938145	-2291
7.5.1	org.jhotdraw.draw.action	13	4	43	0.9738550922761449	0.49038461538461536	-2708
7.5.1	org.jhotdraw.draw.connector	5	17	16	0.8787878787878788	0.29906542056074764	-42
7.5.1	org.jhotdraw.draw.decoration	4	7	8	0.6666666666666666	0.18181818181818182	1
7.5.1	org.jhotdraw.draw.event	8	64	18	0.9631578947368421	0.175	-162
7.5.1	org.jhotdraw.draw.handle	11	24	35	0.9444444444444444	0.4389312977099237	-855
7.5.1	org.jhotdraw.draw.io	7	6	18	0.8333333333333334	0.15873015873015872	-5
7.5.1	org.jhotdraw.draw.layouter	2	2	2	NaN	0.0	0
7.5.1	org.jhotdraw.draw.liner	6	8	12	0.6666666666666666	0.09302325581395349	1
7.5.1	org.jhotdraw.draw.locator	4	22	11	0.6666666666666666	0.11940298507462686	2
7.5.1	org.jhotdraw.draw.print	1	1	2	-0.0	0.5714285714285714	1
7.5.1	org.jhotdraw.draw.text	2	4	7	0.6666666666666666	0.3333333333333333	-2
7.5.1	org.jhotdraw.draw.tool	10	22	33	0.9347290640394089	0.381294964028777	-322
7.5.1	org.jhotdraw.geom	0	57	0	0.8681318681318682	0.32	-53
7.5.1	org.jhotdraw.gui	6	64	14	0.9459770114942528	0.43317972350230416	-381
7.5.1	org.jhotdraw.gui.datatransfer	2	6	2	0.8888888888888888	0.6666666666666666	-20
7.5.1	org.jhotdraw.gui.event	2	27	3	0.5	0.043478260869565216	1
7.5.1	org.jhotdraw.gui.filechooser	0	8	0	NaN	0.0	0
7.5.1	org.jhotdraw.gui.fontchooser	2	4	2	0.7380952380952381	0.5945945945945946	-5
7.5.1	org.jhotdraw.gui.plaf	0	2	0	NaN	0.0	0
7.5.1	org.jhotdraw.gui.plaf.palette	4	2	7	0.8846153846153846	0.7924528301886793	-57
7.5.1	org.jhotdraw.io	0	1	0	0.3333333333333333	0.8888888888888888	1
7.5.1	org.jhotdraw.net	0	17	0	NaN	0.0	0
7.5.1	org.jhotdraw.samples.draw	16	0	86	0.8626373626373627	0.2109704641350211	-55
7.5.1	org.jhotdraw.undo	1	11	1	0.65	0.4827586206896552	-2
7.5.1	org.jhotdraw.util	0	138	0	0.95	0.013605442176870748	-8
7.5.1	org.jhotdraw.util.prefs	0	6	0	0.7380952380952381	0.7857142857142857	-9
7.5.1	org.jhotdraw.xml	2	25	8	0.75	0.28865979381443296	0
7.6.0	ch.randelshofer.quaqua	8	83	41	0.9913077041840358	0.8118240807498197	-31579
7.6.0	ch.randelshofer.quaqua.border	2	19	4	0.946969696969697	0.2916666666666667	-58
7.6.0	ch.randelshofer.quaqua.color	2	29	2	0.8928571428571429	0.21052631578947367	-20
7.6.0	ch.randelshofer.quaqua.colorchooser	1	2	3	0.9753086419753086	0.9534883720930233	-3091
7.6.0	ch.randelshofer.quaqua.datatransfer	0	1	0	0.8	0.8	-2
7.6.0	ch.randelshofer.quaqua.ext.base64	0	3	0	0.3333333333333333	0.7272727272727273	1
7.6.0	ch.randelshofer.quaqua.ext.batik.ext.awt	1	3	1	0.8333333333333334	0.9166666666666666	-28
7.6.0	ch.randelshofer.quaqua.ext.batik.ext.awt.image	3	6	7	0.9080459770114943	0.9248554913294798	-327
7.6.0	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.tiff	2	3	5	0.7857142857142857	0.5625	-3
7.6.0	ch.randelshofer.quaqua.ext.batik.ext.awt.image.codec.util	1	7	1	0.7857142857142857	0.5294117647058824	-3
7.6.0	ch.randelshofer.quaqua.ext.batik.ext.awt.image.renderable	0	1	0	NaN	0.0	0
7.6.0	ch.randelshofer.quaqua.ext.batik.ext.awt.image.rendered	1	2	1	0.8727272727272727	0.7	-27
7.6.0	ch.randelshofer.quaqua.ext.batik.i18n	0	1	0	0.6666666666666666	0.8	1
7.6.0	ch.randelshofer.quaqua.ext.nanoxml	0	4	0	0.5	0.2222222222222222	1
7.6.0	ch.randelshofer.quaqua.filechooser	4	46	9	0.9030769230769231	0.5163934426229508	-229
7.6.0	ch.randelshofer.quaqua.icon	2	3	2	0.9285714285714286	0.38095238095238093	-20
7.6.0	ch.randelshofer.quaqua.jaguar	4	1	20	0.9166666666666666	0.6764705882352942	-224
7.6.0	ch.randelshofer.quaqua.jaguar.filechooser	1	0	1	NaN	0.0	0
7.6.0	ch.randelshofer.quaqua.leopard	6	0	25	0.9301994301994302	0.6163522012578616	-293
7.6.0	ch.randelshofer.quaqua.leopard.filechooser	7	2	17	0.8205128205128205	0.6436781609195402	-40
7.6.0	ch.randelshofer.quaqua.osx	5	28	12	1.0	0.0	-15
7.6.0	ch.randelshofer.quaqua.panther	7	0	27	0.949468085106383	0.7574750830564784	-986
7.6.0	ch.randelshofer.quaqua.panther.filechooser	6	4	15	0.8516483516483516	0.6067415730337079	-59
7.6.0	ch.randelshofer.quaqua.snow_leopard	3	0	10	1.0	0.0	-1
7.6.0	ch.randelshofer.quaqua.snow_leopard.filechooser	2	0	2	NaN	0.0	0
7.6.0	ch.randelshofer.quaqua.subset	4	0	6	0.6666666666666666	0.47058823529411764	-2
7.6.0	ch.randelshofer.quaqua.tiger	3	0	6	0.8333333333333334	0.2222222222222222	-1
7.6.0	ch.randelshofer.quaqua.tiger.filechooser	1	0	1	NaN	0.0	0
7.6.0	ch.randelshofer.quaqua.util	5	98	7	0.9725378787878788	0.27884615384615385	-494
7.6.0	net.n3.nanoxml	0	2	0	0.8916666666666667	0.935251798561151	-174
7.6.0	org.jhotdraw.app	11	73	38	0.8537549407114624	0.4444444444444444	-129
7.6.0	org.jhotdraw.app.action	7	24	14	0.8555555555555555	0.325	-31
7.6.0	org.jhotdraw.app.action.app	7	2	13	0.925	0.3050847457627119	-102
7.6.0	org.jhotdraw.app.action.edit	6	4	7	0.9333333333333333	0.35	-85
7.6.0	org.jhotdraw.app.action.file	8	5	17	0.9621212121212122	0.33472803347280333	-484
7.6.0	org.jhotdraw.app.action.window	4	3	6	0.8928571428571429	0.375	-22
7.6.0	org.jhotdraw.app.osx	1	1	2	0.7619047619047619	0.7407407407407407	-11
7.6.0	org.jhotdraw.beans	0	30	0	0.8333333333333334	0.0625	-1
7.6.0	org.jhotdraw.color	0	1	0	0.5	0.6666666666666666	1
7.6.0	org.jhotdraw.draw	18	196	80	0.949009009009009	0.39415041782729804	-2289
7.6.0	org.jhotdraw.draw.action	12	4	41	0.9738550922761449	0.4927536231884058	-2708
7.6.0	org.jhotdraw.draw.connector	4	17	15	0.8787878787878788	0.3018867924528302	-42
7.6.0	org.jhotdraw.draw.decoration	3	7	7	0.6666666666666666	0.19047619047619047	1
7.6.0	org.jhotdraw.draw.event	7	64	16	0.9631578947368421	0.1830065359477124	-162
7.6.0	org.jhotdraw.draw.handle	10	24	34	0.9444444444444444	0.4397705544933078	-855
7.6.0	org.jhotdraw.draw.io	6	6	16	0.8333333333333334	0.1694915254237288	-5
7.6.0	org.jhotdraw.draw.layouter	1	2	1	NaN	0.0	0
7.6.0	org.jhotdraw.draw.liner	5	8	11	0.6666666666666666	0.09523809523809523	1
7.6.0	org.jhotdraw.draw.locator	3	22	10	0.6666666666666666	0.12121212121212122	2
7.6.0	org.jhotdraw.draw.print	1	1	2	-0.0	0.5714285714285714	1
7.6.0	org.jhotdraw.draw.text	2	4	7	0.6666666666666666	0.3333333333333333	-2
7.6.0	org.jhotdraw.draw.tool	9	22	31	0.9347290640394089	0.3882783882783883	-322
7.6.0	org.jhotdraw.geom	0	57	0	0.8681318681318682	0.32	-53
7.6.0	org.jhotdraw.gui	5	65	12	0.9473118279569892	0.44144144144144143	-409
7.6.0	org.jhotdraw.gui.datatransfer	2	6	2	0.8888888888888888	0.6666666666666666	-20
7.6.0	org.jhotdraw.gui.event	1	28	2	0.5	0.0425531914893617	1
7.6.0	org.jhotdraw.gui.filechooser	0	8	0	NaN	0.0	0
7.6.0	org.jhotdraw.gui.fontchooser	1	4	1	0.7380952380952381	0.6111111111111112	-5
7.6.0	org.jhotdraw.gui.plaf	0	2	0	NaN	0.0	0
7.6.0	org.jhotdraw.gui.plaf.palette	4	2	7	0.8846153846153846	0.7924528301886793	-57
7.6.0	org.jhotdraw.io	0	1	0	0.3333333333333333	0.8888888888888888	1
7.6.0	org.jhotdraw.net	0	17	0	NaN	0.0	0
7.6.0	org.jhotdraw.samples.draw	16	0	86	0.8626373626373627	0.2109704641350211	-55
7.6.0	org.jhotdraw.undo	1	11	1	0.65	0.4827586206896552	-2
7.6.0	org.jhotdraw.util	0	136	0	0.95	0.013793103448275862	-8
7.6.0	org.jhotdraw.util.prefs	0	6	0	0.7380952380952381	0.7857142857142857	-9
7.6.0	org.jhotdraw.xml	2	25	8	0.7321428571428571	0.30303030303030304	2
