year	author	classes	packages
2003	spestov	5	2
2003	spestov	11	4
2003	spestov	11	4
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	5	2
2003	spestov	5	2
2003	spestov	6	3
2003	spestov	6	3
2003	spestov	5	3
2003	spestov	5	3
2003	spestov	4	1
2003	spestov	4	1
2003	spestov	2	2
2003	spestov	2	2
2003	svu	8	3
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	vanza	5	3
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	3	1
2003	spestov	3	1
2003	akaplan	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	6	4
2003	spestov	6	4
2003	svu	1	1
2003	spestov	6	3
2003	spestov	6	3
2003	spestov	4	2
2003	spestov	4	2
2003	cyu	1	1
2003	spestov	5	4
2003	spestov	5	4
2003	ruwi	7	1
2003	spestov	10	3
2003	spestov	10	3
2003	svu	2	1
2003	cyu	4	2
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	3	1
2003	vanza	2	2
2003	spestov	1	1
2003	akaplan	1	1
2003	spestov	11	6
2003	spestov	11	6
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	1
2003	spestov	2	1
2003	jiwils	1	1
2003	svu	4	1
2003	vanza	1	1
2003	cyu	4	1
2003	spestov	6	5
2003	spestov	6	5
2003	cyu	3	2
2003	svu	1	1
2003	akaplan	1	1
2003	akaplan	2	1
2003	akaplan	1	1
2003	akaplan	2	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	spestov	12	5
2003	spestov	12	5
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	5	2
2003	spestov	5	2
2003	spestov	5	2
2003	spestov	5	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	1
2003	spestov	5	3
2003	spestov	5	3
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	spestov	3	2
2003	spestov	3	2
2003	cyu	3	1
2003	spestov	4	3
2003	spestov	4	3
2003	svu	3	2
2003	svu	1	1
2003	spestov	2	1
2003	svu	1	1
2003	svu	1	1
2003	spestov	9	3
2003	spestov	9	3
2003	spestov	3	1
2003	spestov	3	1
2003	spestov	5	3
2003	spestov	5	3
2003	spestov	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	1	1
2003	akaplan	2	1
2003	akaplan	2	1
2003	akaplan	1	1
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	2
2003	spestov	2	2
2003	krisko	3	1
2003	krisko	3	1
2003	vanza	1	1
2003	vanza	8	2
2003	vanza	2	2
2003	svu	1	1
2003	vanza	1	1
2003	spestov	6	4
2003	spestov	6	4
2003	svu	2	1
2003	spestov	10	6
2003	spestov	10	6
2003	spestov	4	3
2003	spestov	4	3
2003	spestov	10	4
2003	spestov	10	4
2003	svu	8	4
2003	spestov	4	2
2003	spestov	4	2
2003	svu	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	4	1
2003	spestov	4	1
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	5	2
2003	spestov	5	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	14	7
2003	spestov	14	7
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	9	3
2003	spestov	9	3
2003	spestov	2	2
2003	spestov	2	2
2003	svu	3	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	1
2003	spestov	3	1
2003	spestov	11	4
2003	spestov	11	4
2003	svu	1	1
2003	svu	3	1
2003	svu	5	1
2003	svu	2	1
2003	svu	1	1
2003	svu	2	1
2003	spestov	1	1
2003	spestov	15	6
2003	spestov	15	6
2003	spestov	8	4
2003	spestov	8	4
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	4	3
2003	spestov	13	6
2003	spestov	13	6
2003	spestov	7	3
2003	spestov	7	3
2003	spestov	1	1
2003	spestov	14	6
2003	spestov	14	6
2003	spestov	3	1
2003	spestov	3	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	6	2
2003	spestov	6	2
2003	spestov	6	3
2003	spestov	6	3
2003	spestov	9	4
2003	spestov	9	4
2003	spestov	5	3
2003	spestov	5	3
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	10	5
2003	spestov	10	5
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	13	4
2003	spestov	13	4
2003	spestov	1	1
2003	spestov	10	4
2003	spestov	10	4
2003	spestov	3	1
2003	spestov	3	1
2003	spestov	4	3
2003	spestov	4	3
2003	spestov	4	3
2003	spestov	4	3
2003	ant-roy	8	1
2003	spestov	24	6
2003	spestov	24	6
2003	spestov	1	1
2003	robmckinnon	1	1
2003	robmckinnon	1	1
2003	robmckinnon	10	1
2003	spestov	20	6
2003	spestov	20	6
2003	spestov	8	4
2003	spestov	8	4
2003	spestov	16	4
2003	spestov	16	4
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	3	1
2003	spestov	3	1
2003	robmckinnon	4	1
2003	robmckinnon	4	1
2003	spestov	5	2
2003	spestov	5	2
2003	spestov	1	1
2003	spestov	3	1
2003	spestov	1	1
2003	spestov	9	6
2003	spestov	9	6
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	5	4
2003	spestov	5	4
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	16	4
2003	spestov	16	4
2003	spestov	3	3
2003	spestov	3	3
2003	spestov	1	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	8	5
2003	spestov	8	5
2003	spestov	1	1
2003	spestov	18	7
2003	spestov	18	7
2003	spestov	4	3
2003	spestov	4	3
2003	mrdon	23	2
2003	spestov	12	4
2003	spestov	12	4
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	23	4
2003	spestov	23	4
2003	spestov	1	1
2003	spestov	6	3
2003	spestov	6	3
2003	ant-roy	10	1
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	12	5
2003	spestov	12	5
2003	spestov	6	5
2003	spestov	6	5
2003	N/A	1	1
2003	krisko	2	1
2003	krisko	2	1
2003	robmckinnon	1	1
2003	spestov	24	4
2003	spestov	24	4
2003	svu	4	2
2003	spestov	8	4
2003	spestov	8	4
2003	spestov	3	3
2003	spestov	3	3
2003	robmckinnon	1	1
2003	robmckinnon	1	1
2003	spestov	8	2
2003	robmckinnon	1	1
2003	pavlikus	13	2
2003	spestov	5	3
2003	spestov	5	3
2003	pavlikus	1	1
2003	pavlikus	1	1
2003	pavlikus	1	1
2003	pavlikus	4	1
2003	pavlikus	1	1
2003	pavlikus	2	1
2003	pavlikus	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	pavlikus	1	1
2003	pavlikus	2	1
2003	spestov	4	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	2	1
2003	spestov	55	1
2003	spestov	55	1
2003	spestov	10	5
2003	spestov	10	5
2003	spestov	8	3
2003	spestov	8	3
2003	spestov	4	2
2003	spestov	4	2
2003	ensonic	2	1
2003	ensonic	1	1
2003	spestov	10	5
2003	spestov	10	5
2003	pavlikus	1	1
2003	pavlikus	1	1
2003	pavlikus	1	1
2003	pavlikus	5	1
2003	pavlikus	2	1
2003	spestov	6	1
2003	pavlikus	1	1
2003	pavlikus	3	1
2003	spestov	3	1
2003	spestov	2	1
2003	spestov	5	1
2003	spestov	1	1
2003	spestov	4	3
2003	spestov	4	3
2003	spestov	2	2
2003	spestov	2	2
2003	ensonic	1	1
2003	ensonic	1	1
2003	spestov	3	1
2003	spestov	9	4
2003	spestov	9	4
2003	spestov	1	1
2003	spestov	4	2
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	8	5
2003	spestov	8	5
2003	pavlikus	2	1
2003	pavlikus	1	1
2003	robmckinnon	2	1
2003	robmckinnon	3	1
2003	robmckinnon	3	1
2003	robmckinnon	3	1
2003	pavlikus	1	1
2003	pavlikus	4	1
2003	pavlikus	1	1
2003	spestov	2	2
2003	spestov	13	6
2003	spestov	13	6
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	11	7
2003	spestov	11	7
2003	spestov	6	2
2003	spestov	6	2
2003	spestov	3	1
2003	spestov	3	1
2003	pavlikus	4	1
2003	pavlikus	1	1
2003	pavlikus	5	1
2003	pavlikus	2	1
2003	spestov	8	4
2003	spestov	8	4
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	5	4
2003	spestov	5	4
2003	spestov	4	2
2003	spestov	4	2
2003	pavlikus	1	1
2003	pavlikus	1	1
2003	spestov	3	3
2003	spestov	3	3
2003	spestov	4	4
2003	spestov	4	4
2003	spestov	1	1
2003	spestov	4	3
2003	spestov	4	3
2003	spestov	7	6
2003	spestov	7	6
2003	spestov	1	1
2003	spestov	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	3	1
2003	vanza	1	1
2003	vanza	1	1
2003	spestov	5	1
2003	spestov	5	1
2003	pavlikus	1	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	1	1
2003	spestov	1	1
2003	pavlikus	1	1
2003	spestov	4	2
2003	spestov	4	2
2003	ant-roy	2	1
2003	robmckinnon	2	1
2003	sjakob	2	1
2003	spestov	3	1
2003	spestov	3	1
2003	krisko	1	1
2003	krisko	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	pavlikus	15	2
2003	svu	1	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	5	1
2003	pavlikus	4	1
2003	spestov	3	1
2003	spestov	5	3
2003	pavlikus	4	1
2003	spestov	5	3
2003	spestov	5	3
2003	spestov	7	1
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	7	1
2003	spestov	1	1
2003	spestov	4	3
2003	spestov	4	3
2003	spestov	2	1
2003	sjakob	2	1
2003	spestov	3	1
2003	spestov	3	1
2003	spestov	7	3
2003	spestov	7	3
2003	spestov	4	3
2003	spestov	4	3
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	9	5
2003	spestov	9	5
2003	spestov	4	3
2003	spestov	4	3
2003	sjakob	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	6	4
2003	spestov	6	4
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	6	3
2003	spestov	6	3
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	11	7
2003	spestov	11	7
2003	spestov	9	2
2003	spestov	9	2
2003	spestov	2	1
2003	spestov	1	1
2003	spestov	8	5
2003	spestov	8	5
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	6	4
2003	spestov	6	4
2003	spestov	11	5
2003	spestov	11	5
2003	spestov	9	5
2003	spestov	9	5
2003	N/A	1	1
2003	spestov	4	1
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	15	9
2003	spestov	15	9
2003	sjakob	1	1
2003	pavlikus	1	1
2003	pavlikus	16	2
2003	pavlikus	5	1
2003	orutherfurd	10	2
2003	krisko	1	1
2003	krisko	1	1
2003	ant-roy	1	1
2003	sjakob	1	1
2003	spestov	9	7
2003	spestov	9	7
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	8	4
2003	spestov	8	4
2003	spestov	16	8
2003	spestov	16	8
2003	spestov	6	4
2003	spestov	6	4
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	10	4
2003	spestov	10	4
2003	spestov	6	5
2003	spestov	6	5
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	3	1
2003	spestov	3	1
2003	spestov	3	2
2003	spestov	3	2
2003	bemace	2	1
2003	spestov	6	3
2003	spestov	6	3
2003	spestov	2	1
2003	spestov	2	1
2003	bemace	2	1
2003	bemace	1	1
2003	sjakob	3	1
2003	spestov	9	3
2003	spestov	9	3
2003	vanza	3	2
2003	vanza	2	1
2003	vanza	1	1
2003	vanza	1	1
2003	spestov	7	4
2003	spestov	7	4
2003	spestov	3	1
2003	spestov	3	1
2003	svu	5	3
2003	bemace	4	1
2003	spestov	8	6
2003	spestov	8	6
2003	spestov	10	5
2003	spestov	10	5
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	pavlikus	6	1
2003	pavlikus	1	1
2003	pavlikus	1	1
2003	pavlikus	3	1
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	2	1
2003	spestov	2	1
2003	pavlikus	1	1
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	5	2
2003	spestov	5	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	3	1
2003	spestov	3	1
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	4	3
2003	spestov	4	3
2003	spestov	3	3
2003	spestov	3	3
2003	spestov	6	3
2003	spestov	6	3
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	7	6
2003	spestov	7	6
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	4	3
2003	spestov	4	3
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	1	1
2003	spestov	1	1
2003	pavlikus	2	1
2003	pavlikus	1	1
2003	pavlikus	1	1
2003	pavlikus	1	1
2003	spestov	4	4
2003	spestov	4	4
2003	pavlikus	1	1
2003	pavlikus	2	2
2003	pavlikus	1	1
2003	spestov	6	3
2003	spestov	6	3
2003	pavlikus	1	1
2003	robmckinnon	5	1
2003	spestov	10	5
2003	spestov	10	5
2003	robmckinnon	2	1
2003	spestov	5	3
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	7	5
2003	spestov	7	5
2003	bemace	1	1
2003	ant-roy	4	1
2003	spestov	7	3
2003	spestov	7	3
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	2	1
2003	spestov	2	1
2003	ant-roy	2	1
2003	spestov	4	3
2003	spestov	4	3
2003	krisko	2	1
2003	krisko	2	1
2003	spestov	9	7
2003	spestov	9	7
2003	spestov	1	1
2003	spestov	1	1
2003	ruwi	1	1
2003	ruwi	9	1
2003	sutter2k	3	1
2003	ant-roy	17	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	5	1
2003	spestov	5	2
2003	spestov	2	2
2003	spestov	2	2
2003	N/A	1	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	9	5
2003	spestov	9	5
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	5	3
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	3	2
2003	vanza	2	2
2003	vanza	1	1
2003	spestov	5	2
2003	spestov	5	2
2003	ruwi	1	1
2003	spestov	57	3
2003	spestov	57	3
2003	spestov	12	5
2003	spestov	12	5
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	6	3
2003	spestov	6	3
2003	spestov	4	2
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	spestov	4	3
2003	spestov	4	3
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	1
2003	vanza	2	1
2003	vanza	1	1
2003	spestov	7	3
2003	spestov	7	3
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	3	3
2003	spestov	3	3
2003	spestov	2	2
2003	spestov	2	2
2003	vanza	1	1
2003	vanza	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	3	3
2003	spestov	3	3
2003	spestov	6	4
2003	spestov	6	4
2003	vanza	1	1
2003	sjakob	1	1
2003	spestov	3	2
2003	spestov	1	1
2003	spestov	2	1
2003	spestov	9	5
2003	spestov	9	5
2003	spestov	2	2
2003	N/A	1	1
2003	spestov	2	2
2003	spestov	1	1
2003	spestov	2	1
2003	spestov	1	1
2003	spestov	11	6
2003	spestov	11	6
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	sjakob	1	1
2003	spestov	3	3
2003	spestov	3	3
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	1	1
2003	spestov	1	1
2003	svu	4	2
2003	spestov	6	3
2003	spestov	6	3
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	8	3
2003	spestov	8	3
2003	spestov	7	4
2003	spestov	7	4
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	1	1
2003	spestov	1	1
2003	leeturner	6	1
2003	spestov	4	2
2003	spestov	4	2
2003	jiwils	1	1
2003	jiwils	1	1
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	2	2
2003	spestov	2	2
2003	pavlikus	16	2
2003	spestov	3	3
2003	spestov	3	3
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	2	1
2003	N/A	52	2
2003	spestov	2	1
2003	spestov	6	5
2003	spestov	6	5
2003	spestov	7	5
2003	spestov	7	5
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	5	3
2003	spestov	5	3
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	8	3
2003	spestov	8	3
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	4	1
2003	spestov	4	1
2003	vanza	6	1
2003	vanza	37	6
2003	spestov	4	4
2003	spestov	4	4
2003	svu	3	2
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	spestov	12	5
2003	spestov	12	5
2003	spestov	3	1
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	5	4
2003	spestov	5	4
2003	spestov	2	1
2003	spestov	5	5
2003	spestov	5	5
2003	ant-roy	1	1
2003	spestov	1	1
2003	svu	1	1
2003	pavlikus	12	1
2003	pavlikus	16	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	1	1
2003	spestov	1	1
2003	robmckinnon	3	1
2003	robmckinnon	3	1
2003	spestov	9	5
2003	spestov	9	5
2003	pavlikus	16	2
2003	pavlikus	1	1
2003	orutherfurd	10	2
2003	daleanson	1	1
2003	daleanson	1	1
2003	spestov	9	6
2003	spestov	9	6
2003	spestov	10	4
2003	spestov	10	4
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	3	3
2003	spestov	3	3
2003	spestov	12	6
2003	spestov	12	6
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	7	3
2003	daleanson	1	1
2003	spestov	4	3
2003	spestov	4	3
2003	spestov	6	5
2003	spestov	6	5
2003	spestov	7	4
2003	spestov	7	4
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	2	1
2003	spestov	2	1
2003	N/A	1	1
2003	spestov	1	1
2003	spestov	3	3
2003	daleanson	5	1
2003	daleanson	2	1
2003	daleanson	1	1
2003	leeturner	3	1
2003	daleanson	2	1
2003	vanza	2	2
2003	vanza	1	1
2003	spestov	3	2
2003	vanza	1	1
2003	spestov	2	1
2003	spestov	2	1
2003	matt_etheridge	20	5
2003	rfletch6	3	1
2003	robmckinnon	2	1
2003	robmckinnon	2	1
2003	robmckinnon	2	1
2003	robmckinnon	2	1
2003	spestov	16	5
2003	spestov	16	5
2003	mdillon	10	1
2003	mdillon	1	1
2003	mdillon	5	1
2003	robmckinnon	4	1
2003	robmckinnon	4	1
2003	vanza	1	1
2003	spestov	8	5
2003	spestov	8	5
2003	robmckinnon	1	1
2003	robmckinnon	1	1
2003	robmckinnon	1	1
2003	robmckinnon	1	1
2003	spestov	4	4
2003	spestov	4	4
2003	matt_etheridge	1	1
2003	matt_etheridge	1	1
2003	matt_etheridge	2	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	ant-roy	2	1
2003	ant-roy	2	1
2003	spestov	3	2
2003	spestov	3	2
2003	ant-roy	1	1
2003	ant-roy	2	1
2003	vanza	4	3
2003	vanza	1	1
2003	breaux	1	1
2003	breaux	1	1
2003	breaux	1	1
2003	breaux	1	1
2003	breaux	1	1
2003	ensonic	1	1
2003	spestov	3	2
2003	spestov	3	2
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	6	5
2003	spestov	6	5
2003	spestov	3	3
2003	spestov	3	3
2003	spestov	6	3
2003	spestov	6	3
2003	breaux	1	1
2003	krisko	5	2
2003	krisko	5	2
2003	ant-roy	4	1
2003	ant-roy	2	1
2003	spestov	12	4
2003	spestov	12	4
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	3	2
2003	spestov	3	2
2003	olearyni	8	1
2003	matt_etheridge	6	4
2003	spestov	8	5
2003	spestov	8	5
2003	ant-roy	4	1
2003	ant-roy	1	1
2003	spestov	4	4
2003	spestov	4	4
2003	ensonic	1	1
2003	ensonic	3	2
2003	ensonic	3	2
2003	vanza	1	1
2003	vanza	1	1
2003	rfletch6	1	1
2003	spestov	2	2
2003	spestov	2	2
2003	N/A	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	krisko	2	1
2003	krisko	2	1
2003	olearyni	1	1
2003	ensonic	1	1
2003	ensonic	3	2
2003	ensonic	1	1
2003	ensonic	1	1
2003	ensonic	3	2
2003	svu	3	2
2003	ensonic	1	1
2003	ensonic	1	1
2003	spestov	3	3
2003	spestov	3	3
2003	spestov	1	1
2003	spestov	1	1
2003	orutherfurd	21	1
2003	spestov	4	4
2003	spestov	4	4
2003	spestov	4	2
2003	spestov	4	2
2003	spestov	5	3
2003	spestov	5	3
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	1	1
2003	vanza	2	1
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	2	2
2003	spestov	2	2
2003	spestov	7	2
2003	spestov	7	2
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	1	1
2003	spestov	4	3
2003	spestov	4	3
2003	pitje	8	1
2003	ant-roy	3	1
2003	spestov	49	1
2003	spestov	49	1
2003	spestov	10	1
2003	spestov	10	1
2003	spestov	8	6
2003	spestov	8	6
2003	spestov	1	1
2003	spestov	1	1
2003	ant-roy	6	1
2003	ant-roy	1	1
2003	spestov	2	1
2003	spestov	2	1
2003	spestov	1	1
2003	spestov	1	1
2003	ant-roy	3	1
2003	spestov	7	6
2003	spestov	7	6
2003	ant-roy	5	1
2003	ant-roy	2	1
2003	ant-roy	3	1
2003	spestov	4	2
2003	spestov	4	2
2003	orutherfurd	19	1
2003	spestov	1	1
2003	spestov	1	1
2003	pavlikus	17	2
2003	pavlikus	4	1
2003	spestov	1	1
2004	pavlikus	17	2
2004	ant-roy	1	1
2004	daleanson	1	1
2004	spestov	4	2
2004	spestov	4	2
2004	ant-roy	4	1
2004	ant-roy	2	1
2004	ant-roy	8	1
2004	ant-roy	1	1
2004	ant-roy	3	2
2004	ant-roy	1	1
2004	matt_etheridge	9	4
2004	ant-roy	7	3
2004	ant-roy	12	2
2004	matt_etheridge	1	1
2004	ant-roy	2	1
2004	spestov	1	1
2004	bemace	1	1
2004	spestov	4	3
2004	spestov	4	3
2004	ant-roy	16	3
2004	ant-roy	6	2
2004	ant-roy	1	1
2004	bemace	1	1
2004	bemace	3	1
2004	ant-roy	8	2
2004	ant-roy	8	2
2004	spestov	1	1
2004	spestov	3	3
2004	spestov	3	3
2004	bemace	6	1
2004	bemace	1	1
2004	spestov	1	1
2004	spestov	1	1
2004	ant-roy	38	4
2004	ant-roy	1	1
2004	carmine	4	1
2004	spestov	5	1
2004	spestov	5	1
2004	spestov	3	2
2004	spestov	3	2
2004	spestov	1	1
2004	spestov	1	1
2004	spestov	2	1
2004	spestov	2	1
2004	vanza	1	1
2004	vanza	3	1
2004	spestov	2	1
2004	spestov	2	1
2004	vanza	3	1
2004	carmine	5	1
2004	carmine	1	1
2004	vanza	3	1
2004	spestov	17	8
2004	spestov	17	8
2004	spestov	3	1
2004	bemace	6	1
2004	bemace	1	1
2004	bemace	1	1
2004	krisko	1	1
2004	krisko	1	1
2004	vanza	2	2
2004	vanza	1	1
2004	spestov	2	1
2004	spestov	1	1
2004	spestov	1	1
2004	vanza	1	1
2004	bemace	6	1
2004	bemace	5	1
2004	bemace	2	1
2004	bemace	5	1
2004	bemace	8	4
2004	bemace	3	1
2004	bemace	1	1
2004	bemace	5	1
2004	bemace	2	1
2004	spestov	1	1
2004	vanza	1	1
2004	bemace	6	1
2004	bemace	3	1
2004	vanza	1	1
2004	vanza	2	1
2004	bemace	1	1
2004	bemace	2	1
2004	bemace	3	1
2004	vanza	1	1
2004	vanza	1	1
2004	spestov	5	5
2004	spestov	5	5
2004	bemace	1	1
2004	arobert	4	1
2004	bemace	1	1
2004	lanciaux	7	1
2004	lanciaux	3	1
2004	lanciaux	14	2
2004	matt_etheridge	8	4
2004	lanciaux	5	1
2004	spestov	11	5
2004	spestov	11	5
2004	spestov	1	1
2004	spestov	1	1
2004	spestov	1	1
2004	spestov	1	1
2004	spestov	1	1
2004	spestov	1	1
2004	spestov	2	2
2004	spestov	2	2
2004	spestov	3	2
2004	spestov	3	2
2004	spestov	1	1
2004	spestov	1	1
2004	bemace	2	1
2004	bemace	2	1
2004	bemace	5	1
2004	bemace	4	1
2004	bemace	3	1
2004	bemace	1	1
2004	bemace	7	1
2004	spestov	3	2
2004	spestov	3	2
2004	spestov	9	1
2004	spestov	1	1
2004	arobert	1	1
2004	arobert	1	1
2004	bemace	3	1
2004	bemace	1	1
2004	vanza	1	1
2004	jiwils	4	1
2004	arobert	1	1
2004	arobert	1	1
2004	bemace	2	1
2004	bemace	5	1
2004	murkles	4	1
2004	bemace	1	1
