year	author	classes	packages
2017	rawcoder	4	2
2017	rawcoder	9	6
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	6	4
2017	rawcoder	2	2
2017	rawcoder	6	5
2017	rawcoder	3	3
2017	rawcoder	1	1
2017	rawcoder	3	3
2017	rawcoder	1	1
2017	rawcoder	2	1
2017	rawcoder	5	4
2017	rawcoder	1	1
2017	rawcoder	9	6
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	3	1
2017	rawcoder	1	1
2017	rawcoder	2	2
2017	rawcoder	1	1
2017	rawcoder	2	2
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	3	2
2017	rawcoder	16	8
2017	rawcoder	7	5
2017	rawcoder	6	2
2017	rawcoder	3	3
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	5	2
2017	rawcoder	9	3
2017	rawcoder	1	1
2017	rawcoder	29	15
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	2	1
2017	rawcoder	7	4
2017	rawcoder	4	2
2017	rawcoder	16	2
2017	rawcoder	37	8
2017	rawcoder	9	4
2017	rawcoder	9	3
2017	rawcoder	2	2
2017	rawcoder	3	1
2017	rawcoder	2	2
2017	rawcoder	6	4
2017	rawcoder	16	6
2017	rawcoder	4	2
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	4	2
2017	rawcoder	51	7
2017	rawcoder	6	4
2017	rawcoder	1	1
2017	rawcoder	8	5
2017	rawcoder	32	9
2017	rawcoder	24	2
2017	rawcoder	1	1
2017	rawcoder	14	4
2017	rawcoder	1	1
2017	rawcoder	6	2
2017	rawcoder	16	5
2017	rawcoder	6	2
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	6	5
2017	rawcoder	2	2
2017	rawcoder	2	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	10	6
2017	rawcoder	4	3
2017	rawcoder	3	2
2017	rawcoder	5	3
2017	rawcoder	6	3
2017	rawcoder	16	4
2017	rawcoder	4	3
2017	rawcoder	1	1
2017	rawcoder	4	2
2017	rawcoder	2	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	11	5
2017	rawcoder	10	3
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	1	1
2017	rawcoder	8	6
2017	rawcoder	6	4
2017	rawcoder	18	7
