year	author	classes	packages
2012	nicolas.a..b.rard.nault	1	1
2012	francesco.mari	7	7
2012	francesco.mari	1	1
2012	david.saff	14	9
2012	henning.gross	9	9
2012	arie.van.deursen	1	1
2012	arie.van.deursen	1	1
2012	francesco.mari	1	1
2012	david.saff	6	6
2012	henning.gross	1	1
2012	david.saff	16	11
2012	tibor.digana	9	9
2012	david.saff	7	7
2012	david.saff	7	7
2012	tibor.digana	5	3
2012	tibor.digana	1	1
2012	tibor.digana	1	1
2012	tibor.digana	1	1
2012	tibor.digana	1	1
2012	tibor.digana	1	1
2012	tibor.digana	2	2
2012	tibor.digana	1	1
2012	david.saff	17	13
2012	paul.holser	4	3
2012	tibor.digana	2	2
2012	tibor.digana	1	1
2012	urs.metz	2	2
2012	urs.metz	1	1
2012	tibor.digana	3	3
2012	urs.metz	1	1
2013	shirish.padalkar	11	11
2013	shirish.padalkar	3	3
2013	david.saff	2	2
2013	david.saff	3	3
2013	tibor.digana	6	6
2013	kevin.cooney	3	3
2013	david.saff	5	5
2013	tibor.digana	1	1
2013	william.herbert.lichtenberger	2	2
2013	william.herbert.lichtenberger	1	1
2013	pimterry	4	4
2013	tibor.digana	2	2
2013	pimterry	3	2
2013	pimterry	2	2
2013	shirish.padalkar	9	9
2013	craig.p..motlin	2	2
2013	craig.p..motlin	1	1
2013	pimterry	2	2
2013	pimterry	1	1
2013	david.saff	2	2
2013	david.saff	2	2
2013	tibor.digana	4	3
2013	pimterry	5	3
2013	pimterry	2	2
2013	david.saff	2	2
2013	david.saff	4	3
2013	pimterry	2	2
2013	romero.silva	1	1
2013	thomas.nappo	1	1
2013	pimterry	20	11
2013	pimterry	10	7
2013	pimterry	1	1
2013	pimterry	4	4
2013	pimterry	2	1
2013	nayan.hajratwala	1	1
2013	pimterry	6	3
2013	david.saff	1	1
2013	pimterry	2	1
2013	pimterry	1	1
2013	pimterry	1	1
2013	pimterry	2	2
2013	david.saff	8	5
2013	kevin.cooney	2	2
2013	corey.vaillancourt	21	11
2013	corey.vaillancourt	1	1
2013	noel.yap	76	26
2013	noel.yap	9	4
2013	dustin.lam	18	9
2013	noel.yap	15	6
2013	david.saff	2	2
2013	david.saff	8	4
2013	dustin.lam	17	8
2013	dustin.lam	1	1
2013	noel.yap	55	20
2013	pimterry	4	3
2013	pimterry	4	4
2013	pimterry	5	5
2013	pimterry	1	1
2013	pimterry	1	1
2013	noel.yap	14	5
2013	pimterry	1	1
2013	noel.yap	4	3
2013	pimterry	3	3
2013	pimterry	21	8
2013	pimterry	13	7
2013	pimterry	6	3
2013	pimterry	12	7
2013	pimterry	2	2
2013	noel.yap	2	2
2013	pimterry	1	1
2013	david.saff	6	4
2013	pimterry	1	1
2013	noel.yap	7	4
2013	david.saff	12	7
2013	noel.yap	8	3
2013	noel.yap	1	1
2013	noel.yap	7	3
2013	pimterry	12	7
2013	pimterry	1	1
2013	noel.yap	11	5
2013	noel.yap	1	1
2013	noel.yap	25	8
2013	kevin.cooney	1	1
2013	tim.perry	2	2
2013	pimterry	1	1
2013	noel.yap	5	4
2013	brett.chabot	8	8
2013	tibor.digana	3	3
2013	tibor.digana	2	2
2013	pimterry	2	2
2013	david.saff	2	2
2013	david.saff	2	2
2013	tibor.digana	31	15
2013	tibor.digana	1	1
2013	tibor.digana	1	1
2013	tibor.digana	1	1
2013	noel.yap	10	5
2013	noel.yap	1	1
2013	noel.yap	1	1
2013	tibor.digana	2	2
2013	brett.chabot	2	2
2013	noel.yap	5	3
2013	noel.yap	1	1
2013	noel.yap	7	4
2013	arie.van.deursen	2	2
2013	arie.van.deursen	1	1
2013	arie.van.deursen	1	1
2013	arie.van.deursen	1	1
2013	tibor.digana	1	1
2013	philippe.marschall	1	1
2013	urs.metz	1	1
2013	brett.chabot	1	1
2013	david.saff	1	1
2013	noel.yap	5	3
2013	noel.yap	6	3
2013	david.saff	7	7
2013	david.saff	1	1
2013	tibor.digana	6	3
2013	david.saff	14	13
2013	alex.reece	5	4
2013	noel.yap	15	14
2013	david.saff	14	13
2013	noel.yap	16	14
2013	marc.philipp	14	13
2013	tibor.digana	3	2
2013	tibor.digana	1	1
2013	tibor.digana	3	2
2013	tibor.digana	2	1
2013	tibor.digana	1	1
2013	tibor.digana	1	1
2013	david.saff	4	3
2013	david.saff	25	13
2013	stefan.birkner	2	2
2013	stefan.birkner	1	1
2013	stefan.birkner	1	1
2013	stefan.birkner	1	1
2013	stefan.birkner	1	1
2013	stefan.birkner	1	1
2013	stefan.birkner	1	1
2013	stefan.birkner	1	1
2013	russell.santos	1	1
2013	brett.chabot	38	21
2013	david.saff	37	20
2013	brett.chabot	1	1
2013	brett.chabot	55	25
2013	brett.chabot	1	1
2013	arie.van.deursen	1	1
2013	arie.van.deursen	1	1
2013	stefan.birkner	1	1
2013	kevin.cooney	4	4
2013	kevin.cooney	1	1
2013	brett.chabot	1	1
2013	kevin.cooney	1	1
2013	david.saff	1	1
2013	brett.chabot	1	1
2013	adam.beneschan	20	14
2013	adam.beneschan	3	3
2013	adam.beneschan	2	2
2013	adam.beneschan	1	1
2013	adam.beneschan	2	2
2013	ricky	10	7
2013	ricky	13	10
2013	ricky	9	6
2013	ricky	7	5
2013	ricky	2	1
2013	ricky	2	2
2013	ricky	2	2
2013	ricky	3	3
2013	ricky	1	1
2013	ricky	5	5
2013	ricky	5	5
2013	ricky	4	4
2013	ricky	2	2
2013	ricky	13	8
2013	ricky	2	2
2013	ricky	1	1
2013	ricky	5	3
2013	peter.lawrey	1	1
2013	brett.chabot	1	1
2013	peter.lawrey	1	1
2013	adam.beneschan	3	3
2013	stefan.birkner	1	1
2013	stefan.birkner	2	2
2013	stefan.birkner	1	1
2013	stefan.birkner	3	2
2013	adam.beneschan	2	2
2013	flpa	24	14
2013	flpa	1	1
2013	flpa	1	1
2013	flpa	1	1
2013	flpa	2	2
2013	flpa	1	1
2013	.flpa.	1	1
2013	flpa	1	1
2013	flpa	7	2
2013	flpa	1	1
2013	flpa	1	1
2013	flpa	9	3
2013	flpa	3	3
2013	flpa	3	2
2013	flpa	1	1
2013	flpa	1	1
2013	flpa	1	1
2013	flpa	1	1
2013	flpa	3	2
2013	flpa	1	1
2013	david.saff	4	3
2013	david.saff	54	24
2013	stefan.birkner	2	2
2013	david.saff	2	2
2013	david.saff	17	12
2013	adam.beneschan	18	13
2013	david.saff	17	12
2013	flpa	1	1
2013	flpa	1	1
2013	david.saff	16	12
2013	craig.p..motlin	2	2
2013	adam.beneschan	12	8
2013	stefan.ferstl	7	4
2013	david.saff	2	2
2013	reinholdfuereder	26	15
2013	andreas.skoog	4	3
2013	andreas.skoog	4	3
2013	andreas.skoog	1	1
2013	andreas.skoog	1	1
2013	andreas.skoog	1	1
2013	pimterry	12	8
2013	askoog	1	1
2013	stefan.birkner	5	5
2013	stephen.connolly	79	36
2013	robin.stevens	1	1
2013	robin.stevens	1	1
2013	kevin.cooney	9	5
2013	andreas.skoog	5	5
2013	andreas.skoog	5	4
2013	stefan.birkner	24	11
2013	stefan.birkner	1	1
2013	stefan.birkner	3	1
2013	stefan.birkner	4	2
2014	brian.takashi.hooper	7	4
2014	based2	7	4
2014	kevin.cooney	4	4
2014	david.saff	11	7
2014	david.saff	7	4
2014	kevin.cooney	7	4
2014	andreas.skoog	1	1
2014	andreas.skoog	1	1
2014	brian.takashi.hooper	9	6
2014	kevin.cooney	7	4
2014	stefan.birkner	11	5
2014	stefan.birkner	2	2
2014	stefan.birkner	1	1
2014	kevin.cooney	1	1
2014	stefan.birkner	1	1
2014	reinhold.f.reder	4	2
2014	joseph.walton	51	27
2014	reinholdfuereder	16	6
2014	vladislav.bauer	17	7
2014	vladislav.bauer	1	1
2014	kevin.cooney	16	6
2014	andreas.skoog	5	5
2014	vladislav.bauer	11	10
2014	vladislav.bauer	5	5
2014	stefan.birkner	5	5
2014	vladislav.bauer	2	2
2014	vladislav.bauer	2	2
2014	miltos.allamanis	1	1
2014	stefan.birkner	43	26
2014	miltos.allamanis	1	1
2014	miltos.allamanis	18	13
2014	stefan.birkner	6	6
2014	stefan.birkner	4	3
2014	stefan.birkner	2	2
2014	stefan.birkner	51	27
2014	paul.krause	1	1
2014	dhasday	11	8
2014	alex.yursha	1	1
2014	alex.yursha	2	2
2014	stefan.birkner	1	1
2014	stefan.birkner	79	36
2014	lukasz.kryger	1	1
2014	alex.yursha	3	3
2014	paul.holser	2	2
2014	kevin.cooney	2	2
2014	stefan.birkner	70	31
2014	brazhnikov	5	5
2014	alexander.jipa	7	7
2014	kevin.cooney	5	5
2014	mike.drob	3	3
2014	kevin.cooney	41	24
2014	stefan.birkner	9	7
2014	stefan.birkner	3	3
2014	tibor.digana	1	1
2014	stefan.bechtold	88	42
2014	stefan.bechtold	36	21
2014	kevin.cooney	84	39
2014	tibor.digana	2	2
2014	ancosen	2	2
2014	stefan.birkner	2	2
2014	brian.berzins..murasaki.	4	4
2014	stefan.birkner	2	2
2014	stefan.birkner	3	2
2014	stefan.birkner	20	9
2014	mengyanan	1	1
2014	marc.philipp	1	1
2014	manan.shah	2	1
2014	charlie	29	15
2014	kevin.cooney	25	12
2014	.amonn.mcmanus	104	35
2014	alex.yursha	2	1
2014	alex.yursha	1	1
2014	kevin.cooney	1	1
2014	stefan.bechtold	259	75
2014	stefan.bechtold	36	21
2014	kevin.cooney	2	2
2014	david.saff	61	30
2014	alex.yursha	56	20
2014	rowan.hill	3	2
2014	rowan.hill	2	2
2014	rowan.hill	8	5
2014	rowan.hill	8	4
2014	kevin.cooney	5	2
2014	kevin.cooney	7	4
2014	stefan.birkner	5	2
2014	kevin.cooney	6	6
2014	kevin.cooney	2	2
2014	tibor.digana	4	4
2014	stefan.birkner	2	2
2014	marc.philipp	4	4
2014	vimil	2	2
2014	kevin.cooney	7	3
2014	alex.yursha	99	32
2014	alex.yursha	1	1
2014	ben.mccann	1	1
2014	stefan.birkner	3	2
2014	kevin.cooney	1	1
2014	doug.lawrie	3	3
2014	chris.vest	5	5
2014	marc.philipp	1	1
2014	stefan.birkner	1	1
2014	kevin.cooney	4	4
2014	priya	2	2
2014	stefan.birkner	1	1
2014	kevin.cooney	3	3
2014	kevin.cooney	1	1
2014	kevin.cooney	46	23
2014	kevin.cooney	96	31
2014	petter.m.hl.n	3	3
2014	kevin.cooney	9	7
2014	kevin.cooney	7	5
2014	david.saff	103	35
2014	kevin.cooney	1	1
2014	marc.philipp	1	1
2014	marc.philipp	3	2
2014	stefan.birkner	13	5
2014	kevin.cooney	3	2
2014	kevin.cooney	2	2
2014	kevin.cooney	1	1
2014	marc.philipp	9	7
2014	kevin.cooney	4	3
2014	kevin.cooney	2	2
2014	narendra.pathai	5	4
2014	narendra.pathai	2	2
2014	kevin.cooney	2	2
2014	stefan.birkner	1	1
2014	urs.metz	1	1
2014	marc.philipp	1	1
2014	marc.philipp	1	1
2014	marc.philipp	1	1
2014	kevin.cooney	1	1
2014	marc.philipp	1	1
2014	stefan.birkner	1	1
2014	stefan.birkner	5	5
2014	stefan.birkner	1	1
2014	stefan.birkner	6	6
2014	sakky11	1	1
2014	stefan.oehme	2	2
2014	marc.philipp	46	23
2014	marc.philipp	4	4
2014	marc.philipp	5	5
2014	peter.wright	2	2
2014	stefan.birkner	1	1
2014	marc.philipp	1	1
2014	marc.philipp	1	1
2014	marc.philipp	5	4
2014	marc.philipp	1	1
2014	marc.philipp	1	1
2014	marc.philipp	2	2
2014	marc.philipp	1	1
2014	marc.philipp	2	2
2014	marc.philipp	2	2
2014	marc.philipp	2	2
2014	marc.philipp	1	1
2014	marc.philipp	1	1
2014	marc.philipp	1	1
2014	marc.philipp	1	1
2014	marc.philipp	1	1
2014	marc.philipp	1	1
2014	marc.philipp	1	1
2014	marc.philipp	1	1
2015	stephan.schroevers	2	2
2015	narendra.pathai	5	4
2015	marc.philipp	1	1
2015	jorge.gonzalez	1	1
2015	philip.graf	3	3
2015	kevin.cooney	1	1
2015	sam.brannen	3	3
2015	hans.joachim.desserud	1	1
2015	adrian.cole	2	2
2015	mustafa.ulu	1	1
2015	hans.joachim.desserud	1	1
2015	hans.joachim.desserud	1	1
2015	hans.joachim.desserud	5	4
2015	tibor17	1	1
2015	stefan.birkner	1	1
2015	stefan.birkner	1	1
2015	stefan.birkner	2	2
2015	stefan.birkner	1	1
2015	stefan.birkner	21	15
2015	dmitry.baev	7	5
2015	jonathan.beaudoin	1	1
2015	marc.philipp	12	9
2015	earthcitizen	1	1
2015	marc.philipp	12	9
2015	dmitry.baev	9	7
2015	marc.philipp	1	1
2015	david.saff	17	11
2015	izeye	1	1
2015	shadowfacts	1	1
2015	ryan.schmitt	1	1
2015	ryan.schmitt	1	1
2015	cnauroth	240	64
2015	marc.philipp	240	64
2015	ryan.schmitt	2	2
2015	kevin.cooney	8	4
2015	chris.barrow	1	1
2015	marc.philipp	250	71
2015	grzegorz.ro.niecki	1	1
2016	pablo.gonzalez.alonso	1	1
2016	shintaro.katafuchi	1	1
2016	marc.philipp	1	1
2016	r.diger.herrmann	1	1
2016	johannes.link	1	1
2016	johannes.link	1	1
2016	marc.philipp	17	10
2016	marc.philipp	17	10
2016	marc.philipp	17	10
2016	arturo.vargas	20	11
2016	marc.philipp	19	11
2016	paul.duffin	2	2
2016	paul.duffin	81	35
2016	paul.duffin	7	5
2016	alberto.scotto	1	1
2016	marc.philipp	1	1
2016	emopers	1	1
2016	arturo.vargas	1	1
2016	alberto.scotto	136	44
2016	alberto.scotto	1	1
2016	alberto.scotto	1	1
2016	carsten.varming	1	1
2016	peter.wippermann	1	1
2016	carsten.varming	2	2
2016	alberto.scotto	1	1
2016	kevin.cooney	9	6
2016	kevin.cooney	4	3
2016	carsten.varming	1	1
2016	tom.anderson	2	2
2016	tom.anderson	1	1
2016	tom.anderson	2	2
2016	alberto.scotto	6	5
2016	dmitry.baev	6	4
2016	kevin.cooney	2	1
2016	serge.bishyr	1	1
2016	alberto.scotto	12	8
2016	nick.harris	1	1
2016	alberto.scotto	1	1
2016	kevin.cooney	19	6
2016	kevin.cooney	1	1
2016	kevin.cooney	9	5
2016	kevin.cooney	4	2
2016	kevin.cooney	5	2
2016	alberto.scotto	2	2
2016	smallyard	1	1
2016	alberto.scotto	2	2
2016	alberto.scotto	1	1
2016	kevin.cooney	15	5
2016	kevin.cooney	5	3
2016	aishahalim	3	2
2016	smallyard	1	1
2016	jacob.heldenbrand	1	1
2016	vladimir.gordiychuk	5	4
2016	.amonn.mcmanus	1	1
2016	kevin.cooney	9	3
2016	alberto.scotto	2	2
2016	jimmy.shi	2	1
2016	kevin.cooney	7	6
2016	trejkaz..pen.name.	1	1
2016	jin.haifeng	3	1
2016	peter.wippermann	2	2
2016	peter.wippermann	3	2
2016	axel.monroy	1	1
2016	jerzy.zagorski	2	2
2016	stefan.birkner	1	1
2016	axel.monroy	1	1
2016	marc.philipp	3	3
2016	axel.monroy	1	1
2016	ramon.raya	1	1
2016	kevin.cooney	2	2
2016	kevin.cooney	1	1
2016	axel.monroy	1	1
2016	smallyard	1	1
2016	kevin.cooney	2	2
2016	kevin.cooney	4	3
2016	kevin.cooney	1	1
2016	kevin.cooney	4	4
2016	kevin.cooney	4	1
2017	kevin.cooney	1	1
2017	kevin.cooney	2	1
2017	kevin.cooney	7	1
2017	kevin.cooney	10	3
2017	kevin.cooney	2	2
2017	kevin.cooney	6	3
2017	kevin.cooney	9	4
2017	kevin.cooney	2	2
2017	kevin.cooney	251	75
2017	kevin.cooney	1	1
2017	kevin.cooney	2	1
2017	nicola.ambrosetti.brolin	2	2
2017	kevin.cooney	2	2
2017	kevin.cooney	2	2
2017	kevin.cooney	2	2
2017	kevin.cooney	1	1
2017	kevin.cooney	2	2
2017	kevin.cooney	2	2
2017	kevin.cooney	5	2
2017	kevin.cooney	7	5
2017	kevin.cooney	4	3
2017	kevin.cooney	5	3
2017	kevin.cooney	4	2
2017	alberto.scotto	4	4
2017	eitan.adler	1	1
2017	alberto.scotto	1	1
2017	alberto.scotto	1	1
2017	alberto.scotto	1	1
2017	powazny	1	1
2017	alex.panchenko	5	4
2017	kevin.cooney	2	2
2017	jokaah	1	1
2017	alex.panchenko	2	2
2017	kevin.cooney	1	1
2017	alex.panchenko	1	1
2017	kevin.cooney	3	2
2017	kevin.cooney	1	1
2017	kevin.cooney	2	2
2017	kevin.cooney	5	4
2017	alex.panchenko	1	1
2017	alex.panchenko	2	2
2017	alex.panchenko	2	2
2017	alex.panchenko	4	4
2017	alex.panchenko	2	2
2017	stefan.birkner	2	2
2017	kevin.cooney	5	4
2017	alex.panchenko	16	7
2017	alex.panchenko	1	1
2017	uday.sagar.shiramshetty	1	1
2017	kevin.cooney	1	1
2018	stefan.birkner	8	4
2018	stefan.birkner	1	1
2018	stefan.birkner	1	1
2018	stefan.birkner	3	1
2018	alex.panchenko	4	4
2018	stefan.birkner	2	2
2018	stefan.birkner	1	1
2018	stefan.birkner	2	1
2018	stefan.birkner	1	1
2018	stefan.birkner	1	1
2018	stefan.birkner	1	1
2018	stefan.birkner	1	1
2018	stefan.birkner	1	1
2018	stefan.birkner	1	1
2018	stefan.birkner	3	1
2018	stefan.birkner	2	2
2018	kevin.cooney	5	2
2018	stefan.birkner	2	2
2018	stefan.birkner	1	1
2018	laura.fink	1	1
2018	laura.fink	1	1
2018	stefan.birkner	1	1
2018	kevin.cooney	2	2
2018	kevin.cooney	135	44
2018	kevin.cooney	1	1
2018	rodrigo.merino	2	2
2018	marc.philipp	4	3
2018	kevin.cooney	24	8
2018	stefan.birkner	1	1
2018	stefan.birkner	1	1
2018	renuka.piyumal.fernando	1	1
2018	renuka.piyumal.fernando	2	2
2018	stefan.birkner	1	1
2018	stefan.birkner	1	1
2018	stefan.birkner	1	1
2018	renuka.piyumal.fernando	1	1
2018	leonard.broman	1	1
2018	kevin.cooney	4	1
2018	kevin.cooney	1	1
2018	kevin.cooney	4	1
2018	stefan.birkner	1	1
2018	stefan.birkner	2	2
2018	marc.philipp	245	71
2018	alex.panchenko	2	2
2019	narendra.pathai	4	2
2019	marc.philipp	1	1
2019	marc.philipp	1	1
2019	marc.philipp	4	2
2019	marc.philipp	1	1
2019	narendra.pathai	4	2
2019	narendra.pathai	4	2
2019	marc.philipp	1	1
2019	marc.philipp	2	1
2019	marc.philipp	2	1
2019	kevin.cooney	1	1
2019	kevin.cooney	4	2
2019	josh.soref	1	1
2019	josh.soref	1	1
2019	josh.soref	1	1
2019	josh.soref	1	1
2019	josh.soref	1	1
2019	josh.soref	1	1
2019	josh.soref	1	1
2019	josh.soref	1	1
2019	alex.panchenko	1	1
2019	stefan.birkner	5	3
2019	marc.philipp	1	1
2019	ioan.giurgiu	1	1
2019	stefan.birkner	1	1
2019	stefan.birkner	8	4
2019	stefan.birkner	1	1
2019	stefan.birkner	60	25
2019	dirk.mahler	1	1
2019	alex.panchenko	2	2
2019	marc.philipp	1	1
2019	kevin.cooney	4	2
2019	kevin.cooney	3	2
2020	marc.philipp	1	1
